uri,danceability,energy,key,key,loudness,loudness,mode,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,loudness,tempo,tempo,tempo_confidence,time_signature,time_signature,time_signature_confidence,key,key,key_confidence,mode,mode,mode_confidence
spotify:track:60nZcImufyMA1MKQY3dcCH,0.647,0.8220000000000001,5,5,-4.662,-4.662,0,0,0.183,0.219,0.0,0.0908,0.962,160.019,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4,4,5131476,232.72,22050,1,0.0,227.32916,-4.662,-4.662,160.019,160.019,0.229,4,4,1.0,5,5,0.55,0,0,0.491
spotify:track:3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,8,-7.064,-7.064,1,1,0.0322,0.922,0.0,0.132,0.331,119.93,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,4,5943798,269.56,22050,1,0.28898,265.26477,-7.064,-7.064,119.93,119.93,0.011,4,4,0.665,8,8,0.442,1,1,0.579
spotify:track:3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,10,10,-4.141,-4.141,0,0,0.0698,0.09040000000000001,0.0,0.049100000000000005,0.377,94.981,94.981,audio_features,3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,199938,4,4,4408637,199.93819,22050,1,0.0,192.80688,-4.141,-4.141,94.981,94.981,0.27,4,4,1.0,10,10,0.575,0,0,0.432
spotify:track:6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1,1,-4.993,-4.993,1,1,0.0381,0.0422,0.0,0.305,0.925,144.033,144.033,audio_features,6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,224840,4,4,4957722,224.84,22050,1,0.20485,220.3922,-4.993,-4.993,144.033,144.033,0.82,4,4,1.0,1,1,0.614,1,1,0.738
spotify:track:5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7,7,-5.414,-5.414,1,1,0.165,0.056100000000000004,0.0,0.148,0.9430000000000001,160.015,160.015,audio_features,5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,219200,4,4,4833360,219.2,22050,1,0.2839,211.72536,-5.414,-5.414,160.015,160.015,0.208,4,4,0.973,7,7,0.832,1,1,0.796
spotify:track:5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,9,-3.726,-3.726,1,1,0.050300000000000004,0.057300000000000004,2.87e-06,0.124,0.961,134.052,134.052,audio_features,5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,187920,4,4,4143636,187.92,22050,1,0.11025,182.29987,-3.726,-3.726,134.052,134.052,0.863,4,4,1.0,9,9,0.275,1,1,0.27
spotify:track:1p80LdxRV74UKvL8gnD7ky,0.753,0.678,5,5,-5.421,-5.421,1,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,96.006,audio_features,1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,231827,4,4,5111778,231.82668,22050,1,0.29007,231.82666,-5.421,-5.421,96.006,96.006,0.238,4,4,0.995,5,5,0.322,1,1,0.224
spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,0,-7.223,-7.223,1,1,0.0824,0.008010000000000001,8.150000000000002e-05,0.0344,0.928,114.988,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4,4,5946150,269.66666,22050,1,0.28431,265.13126,-7.223,-7.223,114.988,114.988,0.743,4,4,1.0,0,0,0.605,1,1,0.453
spotify:track:2JzZzZUQj3Qff7wapcbKjc,0.6890000000000001,0.481,10,10,-7.503,-7.503,1,1,0.0815,0.369,1.0299999999999999e-06,0.0649,0.28300000000000003,80.025,80.025,audio_features,2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,229526,4,4,5061043,229.52576,22050,1,0.10993,221.69252,-7.503,-7.503,80.025,80.025,0.341,4,4,0.123,10,10,0.224,1,1,0.33
spotify:track:6qAcApH8obo8eqatCKUHd9,0.604,0.644,2,2,-6.931,-6.931,1,1,0.0889,0.0143,0.0,0.23700000000000002,0.197,170.088,170.088,audio_features,6qAcApH8obo8eqatCKUHd9,https://api.spotify.com/v1/tracks/6qAcApH8obo8eqatCKUHd9,https://api.spotify.com/v1/audio-analysis/6qAcApH8obo8eqatCKUHd9,199773,4,4,4405003,199.77338,22050,1,0.12585,194.00853,-6.931,-6.931,170.088,170.088,0.307,4,4,1.0,2,2,0.549,1,1,0.423
spotify:track:023OVLNzXhX0j7CxswUt6D,0.78,0.68,4,4,-6.081,-6.081,1,1,0.030500000000000003,0.14100000000000001,1.2e-05,0.138,0.594,118.026,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4,4,3981348,180.56,22050,1,0.0,177.54558,-6.081,-6.081,118.026,118.026,0.834,4,4,1.0,4,4,0.479,1,1,0.453
spotify:track:22VdIZQfgXJea34mQxlt81,0.705,0.769,9,9,-5.526,-5.526,0,0,0.0425,0.113,0.0,0.105,0.583,107.949,107.949,audio_features,22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4,4,4708116,213.52,22050,1,2.10721,206.6634,-5.526,-5.526,107.949,107.949,0.738,4,4,1.0,9,9,0.796,0,0,0.622
spotify:track:4B0JvthVoAAuygILe3n4Bs,0.845,0.5670000000000001,5,5,-8.118,-8.118,0,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,125.02,audio_features,4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4,4,4535244,205.68,22050,1,0.15673,198.54803,-8.118,-8.118,125.02,125.02,0.905,4,4,1.0,5,5,0.174,0,0,0.387
spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.585,0.5640000000000001,0,0,-7.063,-7.063,0,0,0.051500000000000004,0.0671,0.0,0.135,0.137,113.003,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4,4,5341686,242.25333,22050,1,0.15043,229.62213,-7.063,-7.063,113.003,113.003,0.213,4,4,1.0,0,0,0.803,0,0,0.891
spotify:track:62PaSfnXSMyLshYJrlTuL3,0.578,0.43,5,5,-6.134,-6.134,0,0,0.030500000000000003,0.33,0.0,0.0854,0.28800000000000003,78.991,78.991,audio_features,62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/tracks/62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/audio-analysis/62PaSfnXSMyLshYJrlTuL3,295502,4,4,6515823,295.50217,22050,1,0.4239,277.25787,-6.134,-6.134,78.991,78.991,0.0,4,4,0.981,5,5,0.436,0,0,0.569
spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.655,0.76,0,0,-3.669,-3.669,0,0,0.045,0.07970000000000001,0.0,0.299,0.40900000000000003,99.947,99.947,audio_features,09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4,4,4427346,200.78667,22050,1,0.15683,196.29568,-3.669,-3.669,99.947,99.947,0.524,4,4,1.0,0,0,0.724,0,0,0.753
spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,4,-9.828,-9.828,1,1,0.438,0.835,0.0,0.28,0.515,100.43,100.43,audio_features,50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720,4,4,5153526,233.72,22050,1,0.27846,228.22313,-9.828,-9.828,100.43,100.43,0.254,4,4,1.0,4,4,0.592,1,1,0.673
spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.584,0.7000000000000001,11,11,-4.275,-4.275,1,1,0.0456,0.117,0.0,0.09390000000000001,0.438,124.944,124.944,audio_features,0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747,4,4,4470564,202.74667,22050,1,0.0,198.89633,-4.275,-4.275,124.944,124.944,0.525,4,4,1.0,11,11,0.752,1,1,0.719
spotify:track:72TFWvU3wUYdUuxejTTIzt,0.723,0.534,11,11,-6.238,-6.238,1,1,0.0891,0.0747,0.0,0.09190000000000001,0.551,91.974,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4,4,4836006,219.32,22050,1,0.2961,204.99156,-6.238,-6.238,91.974,91.974,0.016,4,4,1.0,11,11,0.771,1,1,0.608
spotify:track:5YEOzOojehCqxGQCcQiyR4,0.5760000000000001,0.766,10,10,-4.943,-4.943,0,0,0.449,0.027800000000000002,1.71e-06,0.366,0.23600000000000002,144.836,144.836,audio_features,5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4,https://api.spotify.com/v1/audio-analysis/5YEOzOojehCqxGQCcQiyR4,246761,4,4,5441082,246.7611,22050,1,0.0,236.9306,-4.943,-4.943,144.836,144.836,0.146,4,4,0.989,10,10,0.357,0,0,0.44
spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,1,-5.609,-5.609,1,1,0.0536,0.00776,0.0018000000000000002,0.329,0.37,103.967,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4,4,3836406,173.98666,22050,1,0.0,166.64961,-5.609,-5.609,103.967,103.967,0.682,4,4,1.0,1,1,0.461,1,1,0.468
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.669,0.8320000000000001,0,0,-5.721,-5.721,1,1,0.0682,0.0106,0.0,0.09680000000000001,0.7000000000000001,113.035,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4,4,5237904,237.54668,22050,1,0.2702,231.17787,-5.721,-5.721,113.035,113.035,0.891,4,4,1.0,0,0,0.092,1,1,0.376
spotify:track:3S4px9f4lceWdKf0gWciFu,0.628,0.6980000000000001,6,6,-5.608,-5.608,0,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,89.976,audio_features,3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667,4,4,4667250,211.66667,22050,1,0.21469,201.82785,-5.608,-5.608,89.976,89.976,0.001,4,4,1.0,6,6,0.448,0,0,0.68
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,8,-5.599,-5.599,1,1,0.033800000000000004,0.41400000000000003,0.0,0.111,0.661,95.01,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,4,5401368,244.96,22050,1,0.17914,231.2011,-5.599,-5.599,95.01,95.01,0.314,4,4,1.0,8,8,0.643,1,1,0.618
spotify:track:6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,0,-6.163,-6.163,1,1,0.0649,0.14200000000000002,0.0,0.128,0.355,145.926,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4,4,6436248,291.89334,22050,1,0.16925,279.68436,-6.163,-6.163,145.926,145.926,0.862,4,4,0.884,0,0,0.615,1,1,0.599
spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,7,-7.015,-7.015,1,1,0.276,0.14100000000000001,6.349999999999999e-06,0.137,0.486,186.003,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4,4,5081496,230.45332,22050,1,2.85025,221.72736,-7.015,-7.015,186.003,186.003,0.338,4,4,1.0,7,7,0.608,1,1,0.605
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11,11,-5.314,-5.314,1,1,0.244,0.0611,0.0,0.123,0.168,127.079,127.079,audio_features,0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,343150,4,4,7566466,343.1504,22050,1,0.12181,325.4741,-5.314,-5.314,127.079,127.079,0.899,4,4,1.0,11,11,0.47,1,1,0.361
spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.8250000000000001,0.652,1,1,-3.183,-3.183,0,0,0.08020000000000001,0.581,0.0,0.0931,0.931,95.977,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,4,5153364,233.71265,22050,1,0.0,229.87755,-3.183,-3.183,95.977,95.977,0.261,4,4,0.981,1,1,0.728,0,0,0.647
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,1,1,-6.638,-6.638,0,0,0.10200000000000001,0.00028199999999999997,5.39e-05,0.09580000000000001,0.421,150.011,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4,4,3902850,177.0,22050,1,0.0,173.05832,-6.638,-6.638,150.011,150.011,0.614,4,4,1.0,1,1,0.568,0,0,0.359
spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,1,-4.961,-4.961,1,1,0.040600000000000004,0.013000000000000001,0.0,0.0944,0.86,134.066,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,4,4557588,206.69333,22050,1,0.23796,202.002,-4.961,-4.961,134.066,134.066,0.708,4,4,0.982,1,1,0.372,1,1,0.449
spotify:track:608a1wIsSd5KzMEqm1O7w3,0.41300000000000003,0.807,11,11,-3.499,-3.499,0,0,0.318,0.053700000000000005,0.0,0.631,0.438,149.336,149.336,audio_features,608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/tracks/608a1wIsSd5KzMEqm1O7w3,https://api.spotify.com/v1/audio-analysis/608a1wIsSd5KzMEqm1O7w3,296147,4,4,6530034,296.14667,22050,1,0.0,293.5931,-3.499,-3.499,149.336,149.336,0.209,4,4,0.847,11,11,0.283,0,0,0.732
spotify:track:6habFhsOp2NvshLv26DqMb,0.655,0.797,2,2,-4.787,-4.787,1,1,0.153,0.198,0.0,0.067,0.839,177.928,177.928,audio_features,6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,4,5057388,229.36,22050,1,0.30082,226.99828,-4.787,-4.787,177.928,177.928,0.419,4,4,0.935,2,2,0.352,1,1,0.534
spotify:track:1P17dC1amhFzptugyAO7Il,0.766,0.709,9,9,-6.471,-6.471,0,0,0.123,0.20400000000000001,1.4100000000000002e-05,0.126,0.506,128.07,128.07,audio_features,1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,4,4671366,211.85333,22050,1,0.34884,209.84454,-6.471,-6.471,128.07,128.07,0.814,4,4,0.979,9,9,0.699,0,0,0.625
spotify:track:6KBYefIoo7KydImq1uUQlL,0.926,0.7030000000000001,11,11,-6.337,-6.337,0,0,0.10300000000000001,0.0659,0.0,0.231,0.485,125.022,125.022,audio_features,6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,223713,4,4,4932869,223.71288,22050,1,0.06385,214.15764,-6.337,-6.337,125.022,125.022,0.4,4,4,0.614,11,11,0.226,0,0,0.192
spotify:track:0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,5,-6.136,-6.136,0,0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,159.798,audio_features,0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,4,4810134,218.14667,22050,1,0.0,215.41151,-6.136,-6.136,159.798,159.798,0.347,4,4,0.514,5,5,0.332,0,0,0.257
spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,8,-6.312,-6.312,1,1,0.023200000000000002,0.163,0.0,0.106,0.168,95.05,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,3,5807970,263.4,22050,1,0.13959,256.15674,-6.312,-6.312,95.05,95.05,0.075,3,3,0.934,8,8,0.53,1,1,0.644
spotify:track:1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,2,-4.333,-4.333,1,1,0.03,0.184,3.5600000000000005e-05,0.132,0.394,104.988,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,4,4791612,217.30667,22050,1,0.06993,209.50784,-4.333,-4.333,104.988,104.988,0.72,4,4,0.995,2,2,0.771,1,1,0.64
spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,7,-9.211,-9.211,1,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,4,4387362,198.97333,22050,1,0.0,185.37651,-9.211,-9.211,77.169,77.169,0.523,4,4,0.955,7,7,0.236,1,1,0.234
spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,8,-6.474,-6.474,1,1,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.372,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4,4,4646964,210.74667,22050,1,0.0,198.2926,-6.474,-6.474,93.372,93.372,0.143,4,4,1.0,8,8,0.111,1,1,0.401
spotify:track:0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,5,-6.159,-6.159,1,1,0.137,0.117,0.0,0.354,0.549,120.024,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4,4,4978302,225.77333,22050,1,0.4693,213.56554,-6.159,-6.159,120.024,120.024,0.715,4,4,0.755,5,5,0.483,1,1,0.345
spotify:track:3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,8,-8.094,-8.094,1,1,0.105,0.546,0.0,0.111,0.459,140.06,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4,4,4882752,221.44,22050,1,2.46132,217.06593,-8.094,-8.094,140.06,140.06,0.483,4,4,0.84,8,8,0.469,1,1,0.513
spotify:track:3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,8,-4.88,-4.88,1,1,0.145,0.258,0.00372,0.123,0.47300000000000003,75.023,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,4,3673652,166.60553,22050,1,0.0,155.38794,-4.88,-4.88,75.023,75.023,0.023,4,4,1.0,8,8,0.374,1,1,0.419
spotify:track:58q2HKrzhC3ozto2nDdN4z,0.8160000000000001,0.726,5,5,-3.998,-3.998,0,0,0.129,0.099,0.0,0.372,0.65,136.048,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4,4,5587256,253.39029,22050,1,0.15116,241.77197,-3.998,-3.998,136.048,136.048,0.861,4,4,1.0,5,5,0.601,0,0,0.607
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,1,-5.833,-5.833,1,1,0.125,0.0589,6.000000000000001e-05,0.396,0.35000000000000003,91.03,91.03,audio_features,2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4,4,4805254,217.92535,22050,1,0.0,213.3101,-5.833,-5.833,91.03,91.03,0.047,4,4,1.0,1,1,0.0,1,1,0.181
spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,0.779,0.541,0,0,-6.824,-6.824,1,1,0.0658,0.5660000000000001,0.0,0.13,0.447,124.939,124.939,audio_features,6V1bu6o1Yo5ZXnsCJU8Ovk,https://api.spotify.com/v1/tracks/6V1bu6o1Yo5ZXnsCJU8Ovk,https://api.spotify.com/v1/audio-analysis/6V1bu6o1Yo5ZXnsCJU8Ovk,235545,4,4,5193772,235.54523,22050,1,0.19152,227.78195,-6.824,-6.824,124.939,124.939,0.039,4,4,1.0,0,0,0.587,1,1,0.593
spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.72,0.654,1,1,-5.634,-5.634,1,1,0.06470000000000001,0.227,0.0,0.101,0.41100000000000003,106.976,106.976,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4,4,4571406,207.32,22050,1,0.20893,194.38005,-5.634,-5.634,106.976,106.976,0.224,4,4,1.0,1,1,0.611,1,1,0.657
spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,8,-3.714,-3.714,1,1,0.222,0.00513,0.0,0.124,0.446,155.008,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,4,6897690,312.8204,22050,1,0.0,307.04907,-3.714,-3.714,155.008,155.008,0.256,4,4,0.932,8,8,0.411,1,1,0.476
spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,6,-7.05,-7.05,1,1,0.07050000000000001,0.293,9.199999999999998e-06,0.0936,0.533,136.07,136.07,audio_features,6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ,201661,4,4,4446618,201.66068,22050,1,0.27025,195.81387,-7.05,-7.05,136.07,136.07,0.726,4,4,1.0,6,6,0.562,1,1,0.585
spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,2,-4.368,-4.368,1,1,0.0575,0.533,0.0,0.0685,0.925,89.96,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,4,3474198,157.56,22050,1,0.0,150.9123,-4.368,-4.368,89.96,89.96,0.298,4,4,1.0,2,2,0.333,1,1,0.516
spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.777,0.317,1,1,-10.732,-10.732,0,0,0.308,0.591,0.0,0.0881,0.33,139.848,139.848,audio_features,6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4,4,3938718,178.62666,22050,1,0.20308,167.86867,-10.732,-10.732,139.848,139.848,0.072,4,4,1.0,1,1,0.695,0,0,0.721
