Track URI,Song,Artist URI(s),Artist,Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights,Date,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
spotify:track:2SVW5774QbmEjWfbHOEnz3,Before The Next Teardrop Falls,spotify:artist:0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,spotify:album:3gy2ynEvSm1yV3gydcPWxd,Before The Next Teardrop Falls,spotify:artist:0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,1975,https://i.scdn.co/image/ab67616d0000b2739ebc397a6511e15d19229b2d,1,8,149951,https://p.scdn.co/mp3-preview/f48e8bf5f4423999a751f72b033f86338996fe39?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,USMC17412632,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,new mexico music,swamp pop",0.778,0.307,10.0,-9.356,1.0,0.0341,0.892,0.000287,0.0985,0.699,92.299,4.0,,Geffen,"C © 1975 Geffen Records, P ℗ 2016 Geffen Records",1975-05-28,1,2,1,18,https://charts-static.billboard.com/img/1975/02/freddy-fender-s5o-180x180.jpg
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-07-09,1,8,1,4,#
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-07-16,1,1,1,5,#
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-07-23,1,1,1,6,#
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-07-30,1,1,1,7,#
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-08-06,1,1,1,8,#
spotify:track:5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,spotify:album:48nQg5aRjshznfUlppTBGL,In the Year 2525 (Exordium Terminus),spotify:artist:55IyYO6fmYpYw6Nd4YF7bw,Zager & Evans,1969-07-01,https://i.scdn.co/image/ab67616d0000b273e64f40dfe27c93052a8e726d,1,1,199653,https://p.scdn.co/mp3-preview/f1312ecc46967bd64a4db47deeccd88f596747f0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USRC19901100,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.451,0.62,8.0,-5.609,0.0,0.0361,0.145,0.0239,0.0677,0.5,123.487,4.0,,RCA/Legacy,"P Originally released 1969. All rights reserved by RCA Records, a division of Sony Music Entertainment",1969-08-13,1,1,1,9,#
spotify:track:5CdJveJgiGXoGwDFqF6afp,Freak Me,spotify:artist:2etWSM1cPeITq5E2bEK8PW,Silk,spotify:album:1ujRHjYVLKXK7do7CnahUQ,Lose Control,spotify:artist:2etWSM1cPeITq5E2bEK8PW,Silk,1992,https://i.scdn.co/image/ab67616d0000b273efd26d83666ecba2ca4fc1c5,1,5,274533,https://p.scdn.co/mp3-preview/803307a12f903566a9ead3652b8edfcf799e13ac?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,USEE10900542,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"contemporary r&b,new jack swing,r&b",0.697,0.608,4.0,-10.976,0.0,0.0463,0.0295,0.0,0.276,0.725,133.879,4.0,,Rhino/Elektra,"C © 1992 Elektra Entertainment Company., P ℗ 1992 Elektra Entertainment Company. Marketed by Rhino Entertainment Company, a Warner Music Group Company.",1993-04-28,1,2,1,11,https://charts-static.billboard.com/img/1993/01/silk-8vh-155x155.jpg
spotify:track:5CdJveJgiGXoGwDFqF6afp,Freak Me,spotify:artist:2etWSM1cPeITq5E2bEK8PW,Silk,spotify:album:1ujRHjYVLKXK7do7CnahUQ,Lose Control,spotify:artist:2etWSM1cPeITq5E2bEK8PW,Silk,1992,https://i.scdn.co/image/ab67616d0000b273efd26d83666ecba2ca4fc1c5,1,5,274533,https://p.scdn.co/mp3-preview/803307a12f903566a9ead3652b8edfcf799e13ac?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,USEE10900542,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"contemporary r&b,new jack swing,r&b",0.697,0.608,4.0,-10.976,0.0,0.0463,0.0295,0.0,0.276,0.725,133.879,4.0,,Rhino/Elektra,"C © 1992 Elektra Entertainment Company., P ℗ 1992 Elektra Entertainment Company. Marketed by Rhino Entertainment Company, a Warner Music Group Company.",1993-05-05,1,1,1,12,https://charts-static.billboard.com/img/1993/01/silk-8vh-155x155.jpg
spotify:track:5d4E1hgkLyb7sXr5J3InnM,You Needed Me,spotify:artist:7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,spotify:album:5cLFy5cKLjOetxzo5micoR,Let's Keep It That Way,spotify:artist:7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,1978,https://i.scdn.co/image/ab67616d0000b273c9c1d548dd167f2a87182ceb,1,6,220266,https://p.scdn.co/mp3-preview/b6cae712b05a033fd6b698c62803a79629d936c0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,CAE157800006,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,canadian country,canadian pop,classic country pop,mellow gold,soft rock",0.497,0.296,9.0,-10.756,1.0,0.0302,0.431,0.0,0.106,0.171,62.204,4.0,,EMI Music Canada,"C © 1999 EMI Music Canada, P This Compilation ℗ 1999 EMI Music Canada",1978-11-01,1,2,1,17,https://charts-static.billboard.com/img/1978/05/anne-murray-zsk-180x180.jpg
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,Jive Talkin',spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:2blsPE3sO5SnroFjfEAlfj,Main Course,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1975-06-01,https://i.scdn.co/image/ab67616d0000b27383566f12b1105339207b01c4,1,2,222266,https://p.scdn.co/mp3-preview/5fa2f2a69e3683228cef74da9a3c9941b9e2cc5d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,GBAKW7501053,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.811,0.545,7.0,-12.969,0.0,0.0579,0.155,0.0853,0.156,0.734,105.911,4.0,,Bee Gees Catalog,"C © 1975 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1975 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group",1975-08-06,1,3,1,11,https://charts-static.billboard.com/img/1975/05/bee-gees-00r-jive-talkin-lim-180x180.jpg
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,Jive Talkin',spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,spotify:album:2blsPE3sO5SnroFjfEAlfj,Main Course,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1975-06-01,https://i.scdn.co/image/ab67616d0000b27383566f12b1105339207b01c4,1,2,222266,https://p.scdn.co/mp3-preview/5fa2f2a69e3683228cef74da9a3c9941b9e2cc5d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,GBAKW7501053,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"disco,mellow gold,soft rock",0.811,0.545,7.0,-12.969,0.0,0.0579,0.155,0.0853,0.156,0.734,105.911,4.0,,Bee Gees Catalog,"C © 1975 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group, P ℗ 1975 Barry Gibb, The Estate of Robin Gibb and Yvonne Gibb, under exclusive license to Capitol Music Group",1975-08-13,1,1,1,12,https://charts-static.billboard.com/img/1975/05/bee-gees-00r-jive-talkin-lim-180x180.jpg
spotify:track:7DFawVSjI88xR9mjnWwURg,If You Don't Know Me by Now - 2008 Remaster,spotify:artist:1fa0cOhromAZdq2xRA4vv8,Simply Red,spotify:album:0R8Pl54TXSwXWtAEVaP7ew,A New Flame (Expanded Version),spotify:artist:1fa0cOhromAZdq2xRA4vv8,Simply Red,1989,https://i.scdn.co/image/ab67616d0000b2738f8dc242b396ddc31c01d36c,1,9,204000,https://p.scdn.co/mp3-preview/0c6cd273031aef9c142b6eaeb56ea470ceb7e1a8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,GBCRL0800110,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"british soul,new romantic,new wave pop,soft rock,sophisti-pop",0.638,0.352,10.0,-9.266,1.0,0.0268,0.492,0.0,0.105,0.204,94.173,3.0,,Rhino/Elektra,"C © 2008 Warner Music UK Ltd. / Simplyred.com Ltd., P ℗ 2008 Warner Music UK Ltd. / Simplyred.com Ltd. Marketed by Rhino Entertainment Company, a Warner Music Group Company",1989-07-12,1,3,1,11,https://charts-static.billboard.com/img/1989/05/simply-red-312-106x106.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2012-12-19,1,2,1,10,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2012-12-26,1,1,1,11,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2013-01-02,1,1,1,12,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2013-01-09,1,1,1,13,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2013-01-16,1,1,1,14,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2012-12-07,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,1,2,233478,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,91,USAT21203287,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,pop",0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,4.0,,Atlantic Records,"C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",2013-01-23,1,1,1,15,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg
spotify:track:4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,spotify:album:6CoeDRu0SmpFtLZMcRTO2F,The Raw & The Cooked,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,1988-01-01,https://i.scdn.co/image/ab67616d0000b273c573a4a852f010523c4ba383,1,1,215773,https://p.scdn.co/mp3-preview/f884c44e079a100d543b120f52b89ec0075a5475?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USRH10901907,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance rock,new romantic,new wave,new wave pop,synthpop",0.799,0.687,2.0,-5.682,1.0,0.0431,0.193,0.000188,0.0307,0.965,108.804,4.0,,London Music Stream,"C © 1988 London Music Stream Ltd. LC77554, P ℗ 1988 London Music Stream Ltd. LC77554",1989-04-12,1,4,1,12,https://charts-static.billboard.com/img/1989/01/fine-young-cannibals-fs7-shedrivesmecrazy-cpi-180x180.jpg
spotify:track:1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",spotify:artist:6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,spotify:album:5QsPmoN7UK8tL5NRtSuC2Y,Blaze Of Glory,spotify:artist:6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,1990-01-01,https://i.scdn.co/image/ab67616d0000b273573737443786e4aed4c3cff7,1,3,335240,https://p.scdn.co/mp3-preview/fd57d8811b414f4f05555573bbe5f61f39bf148b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,USPG19090003,spotify:user:bradnumber1,2021-08-08T09:26:31Z,hard rock,0.55,0.618,7.0,-9.822,1.0,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,4.0,,Island Records,"C © 1990 The Island Def Jam Music Group, P ℗ 1990 The Island Def Jam Music Group",1990-09-05,1,2,1,8,https://charts-static.billboard.com/img/1990/07/jon-bon-jovi-pqd-blaze-of-glory-from-young-guns-ii-v1q-180x180.jpg
spotify:track:3XcjIvaZVUFAIdIYZqY9bd,We're An American Band - Remastered 2002,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,spotify:album:6hSAjI92A6vPL6OM1DWTZg,We're An American Band (Expanded Edition / Remastered 2002),spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,1973,https://i.scdn.co/image/ab67616d0000b2731c9cfb5c3f8890dfd417922b,1,1,207093,https://p.scdn.co/mp3-preview/30495744308111a5931bd9e59884e587de210497?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,USCA20200334,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"album rock,blues rock,classic rock,country rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.637,0.89,7.0,-4.872,1.0,0.0677,0.119,6.72e-05,0.103,0.923,127.689,4.0,,Capitol Records,"C © 1973 Capitol Records, LLC, P ℗ 2002 Capitol Records, LLC",1973-09-26,1,2,1,10,https://charts-static.billboard.com/img/1973/07/grand-funk-railroad-6id-106x106.jpg
spotify:track:7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,Let It Be (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1970-05-08,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,1,6,243026,https://p.scdn.co/mp3-preview/31f65b6a613010f22316c7be335b62226cf2f263?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,GBAYE0601713,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.443,0.403,0.0,-8.339,1.0,0.0322,0.631,0.0,0.111,0.41,143.462,4.0,,EMI Catalogue,"C © 2015 Apple Corps Ltd, P ℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)",1970-04-08,1,2,1,4,https://charts-static.billboard.com/img/1964/01/the-beatles-w7h-180x180.jpg
spotify:track:7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,Let It Be (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1970-05-08,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,1,6,243026,https://p.scdn.co/mp3-preview/31f65b6a613010f22316c7be335b62226cf2f263?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,GBAYE0601713,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.443,0.403,0.0,-8.339,1.0,0.0322,0.631,0.0,0.111,0.41,143.462,4.0,,EMI Catalogue,"C © 2015 Apple Corps Ltd, P ℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)",1970-04-15,1,1,1,5,https://charts-static.billboard.com/img/1964/01/the-beatles-w7h-180x180.jpg
spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2000-11-13,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,21,425653,https://p.scdn.co/mp3-preview/406c5ddd5f4dc479ce64824b750ad90b2e36e24d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,GBUM71505902,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.386,0.607,10.0,-7.7,1.0,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4.0,,UMC (Universal Music Catalogue),"C © 2015 Apple Corps Ltd., P This Compilation ℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)",1968-09-25,1,3,1,3,https://charts-static.billboard.com/img/1968/09/the-beatles-tkd-hey-jude-jo6-180x180.jpg
spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2000-11-13,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,21,425653,https://p.scdn.co/mp3-preview/406c5ddd5f4dc479ce64824b750ad90b2e36e24d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,GBUM71505902,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.386,0.607,10.0,-7.7,1.0,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4.0,,UMC (Universal Music Catalogue),"C © 2015 Apple Corps Ltd., P This Compilation ℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)",1968-10-02,1,1,1,4,https://charts-static.billboard.com/img/1968/09/the-beatles-tkd-hey-jude-jo6-180x180.jpg
spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2000-11-13,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,21,425653,https://p.scdn.co/mp3-preview/406c5ddd5f4dc479ce64824b750ad90b2e36e24d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,GBUM71505902,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.386,0.607,10.0,-7.7,1.0,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4.0,,UMC (Universal Music Catalogue),"C © 2015 Apple Corps Ltd., P This Compilation ℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)",1968-10-09,1,1,1,5,https://charts-static.billboard.com/img/1968/09/the-beatles-tkd-hey-jude-jo6-180x180.jpg
