Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI
1995-09-13,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,1,1,1,5,https://charts-static.billboard.com/img/1995/08/coolio-i15-gangstasparadisefromdangerousminds-cu6-180x180.jpg,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p
1995-09-20,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,1,1,1,6,https://charts-static.billboard.com/img/1995/08/coolio-i15-gangstasparadisefromdangerousminds-cu6-180x180.jpg,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p
1995-09-27,Fantasy,Mariah Carey,1,1,1,-,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-10-04,Fantasy,Mariah Carey,1,1,1,2,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-10-11,Fantasy,Mariah Carey,1,1,1,3,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-10-18,Fantasy,Mariah Carey,1,1,1,4,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-10-25,Fantasy,Mariah Carey,1,1,1,5,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-11-01,Fantasy,Mariah Carey,1,1,1,6,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-11-08,Fantasy,Mariah Carey,1,1,1,7,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-11-15,Fantasy,Mariah Carey,1,1,1,8,https://charts-static.billboard.com/img/1995/09/mariah-carey-vb1-fantasy-am9-180x180.jpg,spotify:track:6xkryXuiZU360Lngd4sx13
1995-11-22,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,1,1,1,-,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:1X3ypzPnyerpZuMqrDFK29
1995-11-29,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,-,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1995-12-06,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,2,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1995-12-13,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,3,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1995-12-20,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,4,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1995-12-27,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,5,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-01-03,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,6,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-01-10,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,7,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-01-17,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,8,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-01-24,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,9,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-01-31,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,10,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-02-07,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,11,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-02-14,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,12,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-02-21,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,13,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-02-28,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,14,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-03-06,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,15,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-03-13,One Sweet Day,Mariah Carey & Boyz II Men,1,1,1,16,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:7ySbfLwdCwl1EM0zNCJZ38
1996-03-20,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,5,1,3,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-03-27,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,1,4,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-04-03,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,1,5,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-04-10,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,1,6,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-04-17,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,1,7,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-04-24,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,1,1,1,8,https://charts-static.billboard.com/img/1996/03/celine-dion-oc9-because-you-loved-me-from-up-close-and-personal-ps5-180x180.jpg,spotify:track:28UMiBhn383n9S7GL4tsxD
1996-05-01,Always Be My Baby,Mariah Carey,1,2,1,5,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:2aBxt229cbLDOvtL7Xbb9x
1996-05-08,Always Be My Baby,Mariah Carey,1,1,1,6,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:2aBxt229cbLDOvtL7Xbb9x
1996-05-15,Tha Crossroads,Bone Thugs-N-Harmony,1,2,1,2,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-05-22,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,3,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-05-29,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,4,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-06-05,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,5,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-06-12,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,6,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-06-19,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,7,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-06-26,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,8,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-07-03,Tha Crossroads,Bone Thugs-N-Harmony,1,1,1,9,https://charts-static.billboard.com/img/1996/04/bone-thugs-n-harmony-r46-thacrossroads-qu9-180x180.jpg,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8
1996-07-10,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,1,3,1,5,https://charts-static.billboard.com/img/1996/05/2pac-asm-180x180.jpg,spotify:track:2S2x5N5VJNn7vqYukvoFFC
1996-07-17,How Do U Want It/California Love,2Pac Featuring K-Ci And JoJo,1,1,1,6,https://charts-static.billboard.com/img/1996/05/2pac-asm-180x180.jpg,spotify:track:2S2x5N5VJNn7vqYukvoFFC
1996-07-24,You're Makin' Me High/Let It Flow,Toni Braxton,1,2,1,8,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5bJ796cOnGBzSN5bm4mwMj
1996-07-31,Macarena (Bayside Boys Mix),Los Del Rio,1,4,1,33,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-08-07,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,34,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-08-14,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,35,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-08-21,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,36,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-08-28,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,37,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-09-04,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,38,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-09-11,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,39,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-09-18,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,40,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-09-25,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,41,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-10-02,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,42,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-10-09,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,43,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-10-16,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,44,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-10-23,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,45,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-10-30,Macarena (Bayside Boys Mix),Los Del Rio,1,1,1,46,https://charts-static.billboard.com/img/1995/08/los-del-rio-90v-180x180.jpg,spotify:track:4oaj36KzXRgDg4McgcTsZK
1996-11-06,No Diggity,BLACKstreet (Featuring Dr. Dre),1,3,1,5,https://charts-static.billboard.com/img/1996/08/blackstreet-7mz-no-diggity-r9k-180x180.jpg,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
1996-11-13,No Diggity,BLACKstreet (Featuring Dr. Dre),1,1,1,6,https://charts-static.billboard.com/img/1996/08/blackstreet-7mz-no-diggity-r9k-180x180.jpg,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
1996-11-20,No Diggity,BLACKstreet (Featuring Dr. Dre),1,1,1,7,https://charts-static.billboard.com/img/1996/08/blackstreet-7mz-no-diggity-r9k-180x180.jpg,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
1996-11-27,No Diggity,BLACKstreet (Featuring Dr. Dre),1,1,1,8,https://charts-static.billboard.com/img/1996/08/blackstreet-7mz-no-diggity-r9k-180x180.jpg,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
1996-12-04,Un-Break My Heart,Toni Braxton,1,2,1,7,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1996-12-11,Un-Break My Heart,Toni Braxton,1,1,1,8,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1996-12-18,Un-Break My Heart,Toni Braxton,1,1,1,9,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1996-12-25,Un-Break My Heart,Toni Braxton,1,1,1,10,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-01-01,Un-Break My Heart,Toni Braxton,1,1,1,11,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-01-08,Un-Break My Heart,Toni Braxton,1,1,1,12,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-01-15,Un-Break My Heart,Toni Braxton,1,1,1,13,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-01-22,Un-Break My Heart,Toni Braxton,1,1,1,14,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-01-29,Un-Break My Heart,Toni Braxton,1,1,1,15,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-02-05,Un-Break My Heart,Toni Braxton,1,1,1,16,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-02-12,Un-Break My Heart,Toni Braxton,1,1,1,17,https://charts-static.billboard.com/img/1992/07/toni-braxton-g7b-180x180.jpg,spotify:track:5Ihd9HrPvOADyVoonH9ZjB
1997-02-19,Wannabe,Spice Girls,1,2,1,5,https://charts-static.billboard.com/img/1997/01/spice-girls-jw1-wannabe-2fd-180x180.jpg,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT
1997-02-26,Wannabe,Spice Girls,1,1,1,6,https://charts-static.billboard.com/img/1997/01/spice-girls-jw1-wannabe-2fd-180x180.jpg,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT
1997-03-05,Wannabe,Spice Girls,1,1,1,7,https://charts-static.billboard.com/img/1997/01/spice-girls-jw1-wannabe-2fd-180x180.jpg,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT
1997-03-12,Wannabe,Spice Girls,1,1,1,8,https://charts-static.billboard.com/img/1997/01/spice-girls-jw1-wannabe-2fd-180x180.jpg,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT
1997-03-19,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,2,1,9,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-03-26,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,1,10,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-04-02,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,1,11,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-04-09,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,1,12,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-04-16,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,1,13,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-04-23,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,1,14,https://charts-static.billboard.com/img/1996/11/puff-daddy-rb6-180x180.jpg,spotify:track:1EM23A621Z0QyTlWKu7T1l
1997-04-30,Hypnotize,The Notorious B.I.G.,1,2,1,2,https://charts-static.billboard.com/img/1997/03/the-notorious-big-fh3-hypnotize-38u-180x180.jpg,spotify:track:7KwZNVEaqikRSBSpyhXK2j
1997-05-07,Hypnotize,The Notorious B.I.G.,1,1,1,3,https://charts-static.billboard.com/img/1997/03/the-notorious-big-fh3-hypnotize-38u-180x180.jpg,spotify:track:7KwZNVEaqikRSBSpyhXK2j
1997-05-14,Hypnotize,The Notorious B.I.G.,1,1,1,4,https://charts-static.billboard.com/img/1997/03/the-notorious-big-fh3-hypnotize-38u-180x180.jpg,spotify:track:7KwZNVEaqikRSBSpyhXK2j
1997-05-21,MMMBop,Hanson,1,2,1,4,https://charts-static.billboard.com/img/1997/04/hanson-58a-180x180.jpg,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8
1997-05-28,MMMBop,Hanson,1,1,1,5,https://charts-static.billboard.com/img/1997/04/hanson-58a-180x180.jpg,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8
1997-06-04,MMMBop,Hanson,1,1,1,6,https://charts-static.billboard.com/img/1997/04/hanson-58a-180x180.jpg,spotify:track:0lnxrQAd9ZxbhBBe7d8FO8
1997-06-11,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,-,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-06-18,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,2,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-06-25,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,3,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-07-02,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,4,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-07-09,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,5,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-07-16,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,6,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-07-23,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,7,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-07-30,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,8,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-08-06,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,9,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-08-13,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,10,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-08-20,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,1,1,1,11,https://charts-static.billboard.com/img/1997/05/diddy-v7r-illbemissingyou-gkb-180x180.jpg,spotify:track:3QHONiXGMGU3z68mQInncF
1997-08-27,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,1,2,1,5,https://charts-static.billboard.com/img/1997/04/the-notorious-big-fh3-momoneymoproblems-5hc-180x180.jpg,spotify:track:4INDiWSKvqSKDEu7mh8HFz
1997-09-03,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,1,1,1,6,https://charts-static.billboard.com/img/1997/04/the-notorious-big-fh3-momoneymoproblems-5hc-180x180.jpg,spotify:track:4INDiWSKvqSKDEu7mh8HFz
1997-09-10,Honey,Mariah Carey,1,1,1,-,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:5NaOWLOmVjcA3M5spRATN9
1997-09-17,Honey,Mariah Carey,1,1,1,2,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:5NaOWLOmVjcA3M5spRATN9
1997-09-24,Honey,Mariah Carey,1,1,1,3,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg,spotify:track:5NaOWLOmVjcA3M5spRATN9
1997-10-01,4 Seasons Of Loneliness,Boyz II Men,1,2,1,2,https://charts-static.billboard.com/img/1997/09/boyz-ii-men-iur-180x180.jpg,spotify:track:027tq4cWr0kRxLTfdxvM1L
1997-10-08,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,-,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-10-15,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,2,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-10-22,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,3,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-10-29,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,4,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-11-05,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,5,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-11-12,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,6,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-11-19,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,7,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-11-26,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,8,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-12-03,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,9,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-12-10,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,10,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-12-17,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,11,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-12-24,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,12,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1997-12-31,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,13,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1998-01-07,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,1,14,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg,spotify:track:1L9fzw2pXprOqtemTwtxXF
1998-01-14,Truly Madly Deeply,Savage Garden,1,6,1,7,https://charts-static.billboard.com/img/1997/11/savage-garden-l4s-180x180.jpg,spotify:track:2ntpyUU3itxHWcJnOJmVic
1998-01-21,Truly Madly Deeply,Savage Garden,1,1,1,8,https://charts-static.billboard.com/img/1997/11/savage-garden-l4s-180x180.jpg,spotify:track:2ntpyUU3itxHWcJnOJmVic
1998-01-28,Together Again,Janet,1,3,1,7,https://charts-static.billboard.com/img/1997/10/janet-jackson-5rm-together-again-hlo-180x180.jpg,spotify:track:1aJnGme5ZRltYTp8FJ52eZ
1998-02-04,Together Again,Janet,1,1,1,8,https://charts-static.billboard.com/img/1997/10/janet-jackson-5rm-together-again-hlo-180x180.jpg,spotify:track:1aJnGme5ZRltYTp8FJ52eZ
1998-02-11,Nice & Slow,Usher,1,2,1,4,https://charts-static.billboard.com/img/1993/08/usher-9xv-87x87.jpg,spotify:track:5L0KDoZklMgs9GPoonneEl
