Date,Song,Artist,Weeks in Charts,Track ID
1976-03-17,December; 1963 (Oh; What a Night),The 4 Seasons,13,1hQFF33xi8ruavZNyovtUN
1976-03-24,December; 1963 (Oh; What a Night),The 4 Seasons,14,1hQFF33xi8ruavZNyovtUN
1976-03-31,Disco Lady,Johnnie Taylor,9,1tMyqN7bNCokdg7jWgKPc8
1976-04-07,Disco Lady,Johnnie Taylor,10,1tMyqN7bNCokdg7jWgKPc8
1976-04-14,Disco Lady,Johnnie Taylor,11,1tMyqN7bNCokdg7jWgKPc8
1976-04-21,Disco Lady,Johnnie Taylor,12,1tMyqN7bNCokdg7jWgKPc8
1976-04-28,Let Your Love Flow,Bellamy Brothers,14,064SVQsmWl5EF0zahmzkQk
1976-05-05,Welcome Back,John Sebastian,7,2pS6zWWQCpO0IVEBIbzJh8
1976-05-12,Boogie Fever,The Sylvers,14,3FZB0xezeoc1ddx72eg7iF
1976-05-19,Silly Love Songs,Wings,7,3uiMBldZ07pW0ySHDX5gzE
1976-05-26,Love Hangover,Diana Ross,9,4UqPeeSyRt59KZmC0aA2Ni
1976-06-02,Love Hangover,Diana Ross,10,4UqPeeSyRt59KZmC0aA2Ni
1976-06-09,Silly Love Songs,Wings,10,3uiMBldZ07pW0ySHDX5gzE
1976-06-16,Silly Love Songs,Wings,11,3uiMBldZ07pW0ySHDX5gzE
1976-06-23,Silly Love Songs,Wings,12,3uiMBldZ07pW0ySHDX5gzE
1976-06-30,Silly Love Songs,Wings,13,3uiMBldZ07pW0ySHDX5gzE
1976-07-07,Afternoon Delight,Starland Vocal Band,10,1pBAsoHy7eN9aeVCTAiKua
1976-07-14,Afternoon Delight,Starland Vocal Band,11,1pBAsoHy7eN9aeVCTAiKua
1976-07-21,Kiss And Say Goodbye,The Manhattans,15,0rHiGIRASJq8snJGFJMpnI
1976-07-28,Kiss And Say Goodbye,The Manhattans,16,0rHiGIRASJq8snJGFJMpnI
1976-08-04,Don't Go Breaking My Heart,Elton John & Kiki Dee,6,7HW5WIw7ZgZORCzUxv5gW5
1976-08-11,Don't Go Breaking My Heart,Elton John & Kiki Dee,7,7HW5WIw7ZgZORCzUxv5gW5
1976-08-18,Don't Go Breaking My Heart,Elton John & Kiki Dee,8,7HW5WIw7ZgZORCzUxv5gW5
1976-08-25,Don't Go Breaking My Heart,Elton John & Kiki Dee,9,7HW5WIw7ZgZORCzUxv5gW5
1976-09-01,You Should Be Dancing,Bee Gees,10,2xiOdusRnZezQok1RgLNeS
1976-09-08,(Shake; Shake; Shake) Shake Your Booty,KC And The Sunshine Band,10,3Is0Nnz59rzbNZE491URlY
1976-09-15,Play That Funky Music,Wild Cherry,14,5uuJruktM9fMdN9Va0DUMl
1976-09-22,Play That Funky Music,Wild Cherry,15,5uuJruktM9fMdN9Va0DUMl
1976-09-29,Play That Funky Music,Wild Cherry,16,5uuJruktM9fMdN9Va0DUMl
1976-10-06,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,20,2CDNjonGoGIrfGzAdhbOAF
1976-10-13,Disco Duck (Part I),Rick Dees & His Cast Of Idiots,10,5gQ3nMRR1eph1wZJpoQweg
1976-10-20,If You Leave Me Now,Chicago,11,0KMGxYKeUzK9wc5DZCt3HT
1976-10-27,If You Leave Me Now,Chicago,12,0KMGxYKeUzK9wc5DZCt3HT
1976-11-03,Rock'n Me,Steve Miller,13,1orVKbp6vqtfAPOmvRofVq
1976-11-10,Tonight's The Night (Gonna Be Alright),Rod Stewart,7,10LRRKPmx8uHcSxLVWK0ct
1976-11-17,Tonight's The Night (Gonna Be Alright),Rod Stewart,8,10LRRKPmx8uHcSxLVWK0ct
1976-11-24,Tonight's The Night (Gonna Be Alright),Rod Stewart,9,10LRRKPmx8uHcSxLVWK0ct
1976-12-01,Tonight's The Night (Gonna Be Alright),Rod Stewart,10,10LRRKPmx8uHcSxLVWK0ct
1976-12-08,Tonight's The Night (Gonna Be Alright),Rod Stewart,11,10LRRKPmx8uHcSxLVWK0ct
1976-12-15,Tonight's The Night (Gonna Be Alright),Rod Stewart,12,10LRRKPmx8uHcSxLVWK0ct
1976-12-22,Tonight's The Night (Gonna Be Alright),Rod Stewart,13,10LRRKPmx8uHcSxLVWK0ct
1976-12-29,Tonight's The Night (Gonna Be Alright),Rod Stewart,14,10LRRKPmx8uHcSxLVWK0ct
1977-01-05,You Don't Have To Be A Star (To Be In My Show),Marilyn McCoo & Billy Davis Jr.,18,2JurHS80N98Yt3CdIBYz9M
1977-01-12,You Make Me Feel Like Dancing,Leo Sayer,13,6gTrbqZnyljwXdYQTyBkSx
1977-01-19,I Wish,Stevie Wonder,8,687YZan9Gol1UVvbpUSO6Y
1977-01-26,Car Wash,Rose Royce,15,2pbWkjtGtjkzBdZ95GFINm
1977-02-02,Torn Between Two Lovers,Mary Macgregor,12,0uSrLvAGZPVkO2DgCj6DfC
1977-02-09,Torn Between Two Lovers,Mary Macgregor,13,0uSrLvAGZPVkO2DgCj6DfC
1977-02-16,Blinded By The Light,Manfred Mann's Earth Band,14,7kNNylJ1kswWbHeRM6UDuE
1977-02-23,New Kid In Town,Eagles,11,6Zyz8lsnMFpIrCTuvGurCB
1977-03-02,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,13,2IcqY68BxP1ONPi3ME6aje
1977-03-09,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,14,2IcqY68BxP1ONPi3ME6aje
1977-03-16,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,15,2IcqY68BxP1ONPi3ME6aje
1977-03-23,Rich Girl,Daryl Hall John Oates,10,0qRR9d89hIS0MHRkQ0ejxX
1977-03-30,Rich Girl,Daryl Hall John Oates,11,0qRR9d89hIS0MHRkQ0ejxX
1977-04-06,Dancing Queen,ABBA,18,0GjEhVFGZW8afUYGChu3Rr
1977-04-13,Don't Give Up On Us,David Soul,12,2EDWTamwVRo9XZ6LapRDGA
1977-04-20,Don't Leave Me This Way,Thelma Houston,19,2rBBhFXtuMoGuwYTSDpAdF
1977-04-27,Southern Nights,Glen Campbell,12,7kv7zBjMtVf0eIJle2VZxn
1977-05-04,Hotel California,Eagles,11,40riOy7x9W7GXjyGp4pjAv
1977-05-11,When I Need You,Leo Sayer,12,2TcwEYyydQuEMJwdmSgVLD
1977-05-18,Sir Duke,Stevie Wonder,8,4pNiE4LCVV74vfIBaUHm1b
1977-05-25,Sir Duke,Stevie Wonder,9,4pNiE4LCVV74vfIBaUHm1b
1977-06-01,Sir Duke,Stevie Wonder,10,4pNiE4LCVV74vfIBaUHm1b
1977-06-08,I'm Your Boogie Man,KC And The Sunshine Band,16,6mjlbRIgMTf2nqY0kq1rOJ
1977-06-15,Dreams,Fleetwood Mac,10,0ofHAoxe9vBkTCp2UQIavz
1977-06-22,Got To Give It Up (Pt. I),Marvin Gaye,11,7ohR0qPH6f2Vuj2pUNanJG
1977-06-29,Gonna Fly Now,Bill Conti,11,7iXYRR70wewzVYzWScm99j
1977-07-06,Undercover Angel,Alan O'Day,15,1DgW5aYMFM5mAXh7OAoLQe
1977-07-13,Da Doo Ron Ron,Shaun Cassidy,10,0BTjoeNHz0mSjXCZO4hzad
1977-07-20,Looks Like We Made It,Barry Manilow,12,3QqO9FxVrikwo7kS5ls3kQ
1977-07-27,I Just Want To Be Your Everything,Andy Gibb,15,5VMRcR2OmIuK0jQgy6Wbs2
1977-08-03,I Just Want To Be Your Everything,Andy Gibb,16,5VMRcR2OmIuK0jQgy6Wbs2
1977-08-10,I Just Want To Be Your Everything,Andy Gibb,17,5VMRcR2OmIuK0jQgy6Wbs2
1977-08-17,Best Of My Love,The Emotions,11,2M2WJ7gBlcKNxdhyfPp9zY
1977-08-24,Best Of My Love,The Emotions,12,2M2WJ7gBlcKNxdhyfPp9zY
1977-08-31,Best Of My Love,The Emotions,13,2M2WJ7gBlcKNxdhyfPp9zY
1977-09-07,Best Of My Love,The Emotions,14,2M2WJ7gBlcKNxdhyfPp9zY
1977-09-14,I Just Want To Be Your Everything,Andy Gibb,22,5VMRcR2OmIuK0jQgy6Wbs2
1977-09-21,Best Of My Love,The Emotions,16,2M2WJ7gBlcKNxdhyfPp9zY
1977-09-28,Star Wars Theme/Cantina Band,Meco,9,4MVA30NmvNtpbDon1ZG7mk
1977-10-05,Star Wars Theme/Cantina Band,Meco,10,4MVA30NmvNtpbDon1ZG7mk
1977-10-12,You Light Up My Life,Debby Boone,7,3dFR132gzO8jxD57R2gid3
1977-10-19,You Light Up My Life,Debby Boone,8,3dFR132gzO8jxD57R2gid3
1977-10-26,You Light Up My Life,Debby Boone,9,3dFR132gzO8jxD57R2gid3
1977-11-02,You Light Up My Life,Debby Boone,10,3dFR132gzO8jxD57R2gid3
1977-11-09,You Light Up My Life,Debby Boone,11,3dFR132gzO8jxD57R2gid3
1977-11-16,You Light Up My Life,Debby Boone,12,3dFR132gzO8jxD57R2gid3
1977-11-23,You Light Up My Life,Debby Boone,13,3dFR132gzO8jxD57R2gid3
1977-11-30,You Light Up My Life,Debby Boone,14,3dFR132gzO8jxD57R2gid3
1977-12-07,You Light Up My Life,Debby Boone,15,3dFR132gzO8jxD57R2gid3
1977-12-14,You Light Up My Life,Debby Boone,16,3dFR132gzO8jxD57R2gid3
1977-12-21,How Deep Is Your Love,Bee Gees,14,2JoZzpdeP2G6Csfdq5aLXP
1977-12-28,How Deep Is Your Love,Bee Gees,15,2JoZzpdeP2G6Csfdq5aLXP
1978-01-04,How Deep Is Your Love,Bee Gees,16,2JoZzpdeP2G6Csfdq5aLXP
1978-01-11,Baby Come Back,Player,16,41sGGCCoHI2GLV9qadX80A
1978-01-18,Baby Come Back,Player,17,41sGGCCoHI2GLV9qadX80A
1978-01-25,Baby Come Back,Player,18,41sGGCCoHI2GLV9qadX80A
1978-02-01,Stayin' Alive,Bee Gees,9,3mRM4NM8iO7UBqrSigCQFH
1978-02-08,Stayin' Alive,Bee Gees,10,3mRM4NM8iO7UBqrSigCQFH
1978-02-15,Stayin' Alive,Bee Gees,11,3mRM4NM8iO7UBqrSigCQFH
1978-02-22,Stayin' Alive,Bee Gees,12,3mRM4NM8iO7UBqrSigCQFH
1978-03-01,(Love Is) Thicker Than Water,Andy Gibb,18,2OEIohmLSRsLZnrHmksxJN
1978-03-08,(Love Is) Thicker Than Water,Andy Gibb,19,2OEIohmLSRsLZnrHmksxJN
1978-03-15,Night Fever,Bee Gees,7,5KgbyD2lQQlIupAaPjgiXg
1978-03-22,Night Fever,Bee Gees,8,5KgbyD2lQQlIupAaPjgiXg
1978-03-29,Night Fever,Bee Gees,9,5KgbyD2lQQlIupAaPjgiXg
1978-04-05,Night Fever,Bee Gees,10,5KgbyD2lQQlIupAaPjgiXg
1978-04-12,Night Fever,Bee Gees,11,5KgbyD2lQQlIupAaPjgiXg
1978-04-19,Night Fever,Bee Gees,12,5KgbyD2lQQlIupAaPjgiXg
1978-04-26,Night Fever,Bee Gees,13,5KgbyD2lQQlIupAaPjgiXg
1978-05-03,Night Fever,Bee Gees,14,5KgbyD2lQQlIupAaPjgiXg
1978-05-10,If I Can't Have You,Yvonne Elliman,16,6GQLHDE3YwtVUdDcMv8xwf
1978-05-17,With A Little Luck,Wings,9,0wLpW3AwfNicWHef8joJLb
1978-05-24,With A Little Luck,Wings,10,0wLpW3AwfNicWHef8joJLb
1978-05-31,Too Much; Too Little; Too Late,Johnny Mathis/Deniece Williams,10,23jNwwtRqBSujsMT41gODf
1978-06-07,You're The One That I Want,John Travolta & Olivia Newton-John,11,0B9x2BRHqj3Qer7biM3pU3
1978-06-14,Shadow Dancing,Andy Gibb,10,0tXDpd0SXFiMuqid8EqS7C
1978-06-21,Shadow Dancing,Andy Gibb,11,0tXDpd0SXFiMuqid8EqS7C
1978-06-28,Shadow Dancing,Andy Gibb,12,0tXDpd0SXFiMuqid8EqS7C
1978-07-05,Shadow Dancing,Andy Gibb,13,0tXDpd0SXFiMuqid8EqS7C
1978-07-12,Shadow Dancing,Andy Gibb,14,0tXDpd0SXFiMuqid8EqS7C
1978-07-19,Shadow Dancing,Andy Gibb,15,0tXDpd0SXFiMuqid8EqS7C
1978-07-26,Shadow Dancing,Andy Gibb,16,0tXDpd0SXFiMuqid8EqS7C
1978-08-02,Miss You,The Rolling Stones,11,3hJLKtTpgct9Y9wKww0BiR
1978-08-09,Three Times A Lady,Commodores,9,4ztwMHfPZhPoruZdBbgriM
1978-08-16,Three Times A Lady,Commodores,10,4ztwMHfPZhPoruZdBbgriM
1978-08-23,Grease,Frankie Valli,14,5Vrczz39CvlD3OGCa6utoA
1978-08-30,Grease,Frankie Valli,15,5Vrczz39CvlD3OGCa6utoA
1978-09-06,Boogie Oogie Oogie,A Taste Of Honey,12,1Rl9GHgsflyIVqBRyO45Zo
1978-09-13,Boogie Oogie Oogie,A Taste Of Honey,13,1Rl9GHgsflyIVqBRyO45Zo
1978-09-20,Boogie Oogie Oogie,A Taste Of Honey,14,1Rl9GHgsflyIVqBRyO45Zo
1978-09-27,Kiss You All Over,Exile,13,3FGcQkWQlkeB82RdZwlw8V
1978-10-04,Kiss You All Over,Exile,14,3FGcQkWQlkeB82RdZwlw8V
1978-10-11,Kiss You All Over,Exile,15,3FGcQkWQlkeB82RdZwlw8V
1978-10-18,Kiss You All Over,Exile,16,3FGcQkWQlkeB82RdZwlw8V
1978-10-25,Hot Child In The City,Nick Gilder,21,4F1DV1FrB68LNpmlvQs01N
1978-11-01,You Needed Me,Anne Murray,17,5d4E1hgkLyb7sXr5J3InnM
1978-11-08,MacArthur Park,Donna Summer,10,42tYHqMxXxXHAAWqLaoOfQ
1978-11-15,MacArthur Park,Donna Summer,11,42tYHqMxXxXHAAWqLaoOfQ
1978-11-22,MacArthur Park,Donna Summer,12,42tYHqMxXxXHAAWqLaoOfQ
1978-11-29,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,6,7qmqeHzgNQTOnl1NUgRFO4
1978-12-06,Le Freak,Chic,7,7Kszjzps0xbQXyo1pO4KfE
1978-12-13,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,8,7qmqeHzgNQTOnl1NUgRFO4
1978-12-20,Le Freak,Chic,9,7Kszjzps0xbQXyo1pO4KfE
1978-12-27,Le Freak,Chic,10,7Kszjzps0xbQXyo1pO4KfE
1979-01-03,Too Much Heaven,Bee Gees,8,6T5GTy1l6dRmagqpNPjdoc
1979-01-10,Too Much Heaven,Bee Gees,9,6T5GTy1l6dRmagqpNPjdoc
1979-01-17,Le Freak,Chic,13,7Kszjzps0xbQXyo1pO4KfE
1979-01-24,Le Freak,Chic,14,7Kszjzps0xbQXyo1pO4KfE
1979-01-31,Le Freak,Chic,15,7Kszjzps0xbQXyo1pO4KfE
1979-02-07,Da Ya Think I'm Sexy?,Rod Stewart,8,4z7maGZkAonDlXlwo8q69f
1979-02-14,Da Ya Think I'm Sexy?,Rod Stewart,9,4z7maGZkAonDlXlwo8q69f
1979-02-21,Da Ya Think I'm Sexy?,Rod Stewart,10,4z7maGZkAonDlXlwo8q69f
1979-02-28,Da Ya Think I'm Sexy?,Rod Stewart,11,4z7maGZkAonDlXlwo8q69f
1979-03-07,I Will Survive,Gloria Gaynor,13,6fw12s3vAJQAt7lbICodwC
1979-03-14,I Will Survive,Gloria Gaynor,14,6fw12s3vAJQAt7lbICodwC
1979-03-21,Tragedy,Bee Gees,7,6UXXeFqMBGiqjkzQzkMT3E
1979-03-28,Tragedy,Bee Gees,8,6UXXeFqMBGiqjkzQzkMT3E
1979-04-04,I Will Survive,Gloria Gaynor,17,6fw12s3vAJQAt7lbICodwC
1979-04-11,What A Fool Believes,The Doobie Brothers,13,2yBVeksU2EtrPJbTu4ZslK
1979-04-18,Knock On Wood,Amii Stewart,13,0OUYuErgyc097NzSRff8UI
1979-04-25,Heart Of Glass,Blondie,11,4v2rkl1mC3zVAz0nXMx9r4
1979-05-02,Reunited,Peaches & Herb,8,7wbPfd2mXbStoZZSnHNd2V
1979-05-09,Reunited,Peaches & Herb,9,7wbPfd2mXbStoZZSnHNd2V
1979-05-16,Reunited,Peaches & Herb,10,7wbPfd2mXbStoZZSnHNd2V
1979-05-23,Reunited,Peaches & Herb,11,7wbPfd2mXbStoZZSnHNd2V
1979-05-30,Hot Stuff,Donna Summer,7,2zMJN9JvDlvGP4jB03l1Bz
1979-06-06,Love You Inside Out,Bee Gees,8,73V1mhbDb7K0lqlHB82iN5
1979-06-13,Hot Stuff,Donna Summer,9,2zMJN9JvDlvGP4jB03l1Bz
1979-06-20,Hot Stuff,Donna Summer,10,2zMJN9JvDlvGP4jB03l1Bz
1979-06-27,Ring My Bell,Anita Ward,8,7GK2KVYH8FrTC9zehmjVMd
1979-07-04,Ring My Bell,Anita Ward,9,7GK2KVYH8FrTC9zehmjVMd
1979-07-11,Bad Girls,Donna Summer,8,1ibRqifchaAfeNdQGpbRVW
1979-07-18,Bad Girls,Donna Summer,9,1ibRqifchaAfeNdQGpbRVW
1979-07-25,Bad Girls,Donna Summer,10,1ibRqifchaAfeNdQGpbRVW
1979-08-01,Bad Girls,Donna Summer,11,1ibRqifchaAfeNdQGpbRVW
1979-08-08,Bad Girls,Donna Summer,12,1ibRqifchaAfeNdQGpbRVW
1979-08-15,Good Times,Chic,10,2wYKNcoqKW4IEcllj42xz1
1979-08-22,My Sharona,The Knack,10,1HOMkjp0nHMaTnfAkslCQj
1979-08-29,My Sharona,The Knack,11,1HOMkjp0nHMaTnfAkslCQj
1979-09-05,My Sharona,The Knack,12,1HOMkjp0nHMaTnfAkslCQj
1979-09-12,My Sharona,The Knack,13,1HOMkjp0nHMaTnfAkslCQj
1979-09-19,My Sharona,The Knack,14,1HOMkjp0nHMaTnfAkslCQj
1979-09-26,My Sharona,The Knack,15,1HOMkjp0nHMaTnfAkslCQj
1979-10-03,Sad Eyes,Robert John,21,3w3rLh6wmne91BS2rwgcog
1979-10-10,Don't Stop 'til You Get Enough,Michael Jackson,12,46eu3SBuFCXWsPT39Yg3tJ
1979-10-17,Rise,Herb Alpert,13,1TsmHRIXvMTLP7Vu53XsUV
1979-10-24,Rise,Herb Alpert,14,1TsmHRIXvMTLP7Vu53XsUV
1979-10-31,Pop Muzik,M,13,6z3HAUZpAyJ0ctsbAwAiw3
1979-11-07,Heartache Tonight,Eagles,6,2bzgKuK3pVez40qUvo8sYr
1979-11-14,Still,Commodores,8,2LdtluFBgL8cuSo9nkvJ57
1979-11-21,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,6,1wSPm3y4Lk6ABkVxCmwkZx
1979-11-28,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,7,1wSPm3y4Lk6ABkVxCmwkZx
1979-12-05,Babe,Styx,10,5W7YROOF6bFfBexY81LFjt
1979-12-12,Babe,Styx,11,5W7YROOF6bFfBexY81LFjt
1979-12-19,Escape (The Pina Colada Song),Rupert Holmes,10,5IMtdHjJ1OtkxbGe4zfUxQ
1979-12-26,Escape (The Pina Colada Song),Rupert Holmes,11,5IMtdHjJ1OtkxbGe4zfUxQ
1980-01-02,Please Don't Go,KC And The Sunshine Band,20,6dw6BquK0Mv72p6HpusqKN
1980-01-09,Escape (The Pina Colada Song),Rupert Holmes,13,5IMtdHjJ1OtkxbGe4zfUxQ
1980-01-16,Rock With You,Michael Jackson,12,7oOOI85fVQvVnK5ynNMdW7
1980-01-23,Rock With You,Michael Jackson,13,7oOOI85fVQvVnK5ynNMdW7
1980-01-30,Rock With You,Michael Jackson,14,7oOOI85fVQvVnK5ynNMdW7
1980-02-06,Rock With You,Michael Jackson,15,7oOOI85fVQvVnK5ynNMdW7
1980-02-13,Do That To Me One More Time,Captain & Tennille,18,0m4jVVZrsv0bLkAr1uM6UG
1980-02-20,Crazy Little Thing Called Love,Queen,10,35ItUJlMtjOQW3SSiTCrrw
1980-02-27,Crazy Little Thing Called Love,Queen,11,35ItUJlMtjOQW3SSiTCrrw
1980-03-05,Crazy Little Thing Called Love,Queen,12,35ItUJlMtjOQW3SSiTCrrw
1980-03-12,Crazy Little Thing Called Love,Queen,13,35ItUJlMtjOQW3SSiTCrrw
1980-03-19,Another Brick In The Wall (Part II),Pink Floyd,10,4gMgiXfqyzZLMhsksGmbQV
1980-03-26,Another Brick In The Wall (Part II),Pink Floyd,11,4gMgiXfqyzZLMhsksGmbQV
1980-04-02,Another Brick In The Wall (Part II),Pink Floyd,12,4gMgiXfqyzZLMhsksGmbQV
1980-04-09,Another Brick In The Wall (Part II),Pink Floyd,13,4gMgiXfqyzZLMhsksGmbQV
1980-04-16,Call Me,Blondie,10,7HKxTNVlkHsfMLhigmhC0I
1980-04-23,Call Me,Blondie,11,7HKxTNVlkHsfMLhigmhC0I
1980-04-30,Call Me,Blondie,12,7HKxTNVlkHsfMLhigmhC0I
1980-05-07,Call Me,Blondie,13,7HKxTNVlkHsfMLhigmhC0I
1980-05-14,Call Me,Blondie,14,7HKxTNVlkHsfMLhigmhC0I
1980-05-21,Call Me,Blondie,15,7HKxTNVlkHsfMLhigmhC0I
1980-05-28,Funkytown,Lipps| Inc.,10,5Q6GRDSFdRwE7H37dQop9u
1980-06-04,Funkytown,Lipps| Inc.,11,5Q6GRDSFdRwE7H37dQop9u
1980-06-11,Funkytown,Lipps| Inc.,12,5Q6GRDSFdRwE7H37dQop9u
1980-06-18,Funkytown,Lipps| Inc.,13,5Q6GRDSFdRwE7H37dQop9u
1980-06-25,Coming Up (Live At Glasgow),Paul McCartney And Wings,10,4Ku6X72Q815qNd7ChuiDdD
1980-07-02,Coming Up (Live At Glasgow),Paul McCartney And Wings,11,4Ku6X72Q815qNd7ChuiDdD
1980-07-09,Coming Up (Live At Glasgow),Paul McCartney And Wings,12,4Ku6X72Q815qNd7ChuiDdD
1980-07-16,It's Still Rock And Roll To Me,Billy Joel,9,64UioB4Nmwgn2f4cbIpAkl
1980-07-23,It's Still Rock And Roll To Me,Billy Joel,10,64UioB4Nmwgn2f4cbIpAkl
1980-07-30,Magic,Olivia Newton-John,11,56BSwBKWHYldQOgYLHiehs
1980-08-06,Magic,Olivia Newton-John,12,56BSwBKWHYldQOgYLHiehs
1980-08-13,Magic,Olivia Newton-John,13,56BSwBKWHYldQOgYLHiehs
1980-08-20,Magic,Olivia Newton-John,14,56BSwBKWHYldQOgYLHiehs
1980-08-27,Sailing,Christopher Cross,12,4ogaI0XfmAunA0LyjveMSF
1980-09-03,Upside Down,Diana Ross,9,3pbtBomO4Zt5gGiqsYeiBH
1980-09-10,Upside Down,Diana Ross,10,3pbtBomO4Zt5gGiqsYeiBH
1980-09-17,Upside Down,Diana Ross,11,3pbtBomO4Zt5gGiqsYeiBH
1980-09-24,Upside Down,Diana Ross,12,3pbtBomO4Zt5gGiqsYeiBH
1980-10-01,Another One Bites The Dust,Queen,8,57JVGBtBLCfHw2muk5416J
1980-10-08,Another One Bites The Dust,Queen,9,57JVGBtBLCfHw2muk5416J
1980-10-15,Another One Bites The Dust,Queen,10,57JVGBtBLCfHw2muk5416J
1980-10-22,Woman In Love,Barbra Streisand,8,1pTGc8pwyo6xtgXBKCBcFn
1980-10-29,Woman In Love,Barbra Streisand,9,1pTGc8pwyo6xtgXBKCBcFn
1980-11-05,Woman In Love,Barbra Streisand,10,1pTGc8pwyo6xtgXBKCBcFn
1980-11-12,Lady,Kenny Rogers,7,5Pj5zrq2nbKcAekH1AxbrO
1980-11-19,Lady,Kenny Rogers,8,5Pj5zrq2nbKcAekH1AxbrO
1980-11-26,Lady,Kenny Rogers,9,5Pj5zrq2nbKcAekH1AxbrO
1980-12-03,Lady,Kenny Rogers,10,5Pj5zrq2nbKcAekH1AxbrO
1980-12-10,Lady,Kenny Rogers,11,5Pj5zrq2nbKcAekH1AxbrO
1980-12-17,Lady,Kenny Rogers,12,5Pj5zrq2nbKcAekH1AxbrO
1980-12-24,(Just Like) Starting Over,John Lennon,9,5y0YreEOnQiKFAnCrcFIXz
1980-12-31,(Just Like) Starting Over,John Lennon,10,5y0YreEOnQiKFAnCrcFIXz
1981-01-07,(Just Like) Starting Over,John Lennon,11,5y0YreEOnQiKFAnCrcFIXz
1981-01-14,(Just Like) Starting Over,John Lennon,12,5y0YreEOnQiKFAnCrcFIXz
1981-01-21,(Just Like) Starting Over,John Lennon,13,5y0YreEOnQiKFAnCrcFIXz
1981-01-28,The Tide Is High,Blondie,12,165NAtd2DRPKNQ6EVY0VG9
1981-02-04,Celebration,Kool & The Gang,16,3K7Q9PHUWPTaknlbFPThn2
1981-02-11,Celebration,Kool & The Gang,17,3K7Q9PHUWPTaknlbFPThn2
1981-02-18,9 To 5,Dolly Parton,13,4w3tQBXhn5345eUXDGBWZG
1981-02-25,I Love A Rainy Night,Eddie Rabbitt,17,0zvNHIL7ci0ZzIoWU6RO2u
1981-03-04,I Love A Rainy Night,Eddie Rabbitt,18,0zvNHIL7ci0ZzIoWU6RO2u
1981-03-11,9 To 5,Dolly Parton,16,4w3tQBXhn5345eUXDGBWZG
1981-03-18,Keep On Loving You,REO Speedwagon,17,4rcHWl68ai6KvpXlc8vbnE
1981-03-25,Rapture,Blondie,9,6F2vo4sxRNQ58VYe3pdiaL
1981-04-01,Rapture,Blondie,10,6F2vo4sxRNQ58VYe3pdiaL
1981-04-08,Kiss On My List,Daryl Hall John Oates,12,7cDzJyC95jtGO9zAeZsWOg
1981-04-15,Kiss On My List,Daryl Hall John Oates,13,7cDzJyC95jtGO9zAeZsWOg
1981-04-22,Kiss On My List,Daryl Hall John Oates,14,7cDzJyC95jtGO9zAeZsWOg
1981-04-29,Morning Train (Nine To Five),Sheena Easton,12,1qvDt6W8oaTO9Q4pFNMFEm
1981-05-06,Morning Train (Nine To Five),Sheena Easton,13,1qvDt6W8oaTO9Q4pFNMFEm
1981-05-13,Bette Davis Eyes,Kim Carnes,8,0odIT9B9BvOCnXfS0e4lB5
1981-05-20,Bette Davis Eyes,Kim Carnes,9,0odIT9B9BvOCnXfS0e4lB5
1981-05-27,Bette Davis Eyes,Kim Carnes,10,0odIT9B9BvOCnXfS0e4lB5
1981-06-03,Bette Davis Eyes,Kim Carnes,11,0odIT9B9BvOCnXfS0e4lB5
1981-06-10,Bette Davis Eyes,Kim Carnes,12,0odIT9B9BvOCnXfS0e4lB5
1981-06-17,Medley,Stars On 45,11,1gQPqkrPZ1RypZvSYEAygs
1981-06-24,Bette Davis Eyes,Kim Carnes,14,0odIT9B9BvOCnXfS0e4lB5
1981-07-01,Bette Davis Eyes,Kim Carnes,15,0odIT9B9BvOCnXfS0e4lB5
1981-07-08,Bette Davis Eyes,Kim Carnes,16,0odIT9B9BvOCnXfS0e4lB5
1981-07-15,Bette Davis Eyes,Kim Carnes,17,0odIT9B9BvOCnXfS0e4lB5
1981-07-22,The One That You Love,Air Supply,11,3FDAd5vW4P7xe1GBNOLyfD
1981-07-29,Jessie's Girl,Rick Springfield,19,5RsUlxLto4NZbhJpqJbHfN
1981-08-05,Jessie's Girl,Rick Springfield,20,5RsUlxLto4NZbhJpqJbHfN
1981-08-12,Endless Love,Diana Ross & Lionel Richie,6,0rt0dZ11FVsvprbarag5tk
1981-08-19,Endless Love,Diana Ross & Lionel Richie,7,0rt0dZ11FVsvprbarag5tk
1981-08-26,Endless Love,Diana Ross & Lionel Richie,8,0rt0dZ11FVsvprbarag5tk
1981-09-02,Endless Love,Diana Ross & Lionel Richie,9,0rt0dZ11FVsvprbarag5tk
1981-09-09,Endless Love,Diana Ross & Lionel Richie,10,0rt0dZ11FVsvprbarag5tk
1981-09-16,Endless Love,Diana Ross & Lionel Richie,11,0rt0dZ11FVsvprbarag5tk
1981-09-23,Endless Love,Diana Ross & Lionel Richie,12,0rt0dZ11FVsvprbarag5tk
