uri,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
spotify:track:3w8xlZi49MQuQkyyB5bi5e,Inside Your Heaven,Carrie Underwood,0.377,0.5650000000000001,7,-4.74,1,0.031200000000000002,0.112,1.6499999999999999e-06,0.20400000000000001,0.14,134.542,3w8xlZi49MQuQkyyB5bi5e,https://api.spotify.com/v1/tracks/3w8xlZi49MQuQkyyB5bi5e,https://api.spotify.com/v1/audio-analysis/3w8xlZi49MQuQkyyB5bi5e,225280,4,4967424,225.28,22050,1,0.17478,215.8527,0.778,0.737,0.776,0.743
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Kanye West Featuring Jamie Foxx,0.629,0.6960000000000001,1,-5.572,0,0.34800000000000003,0.0195,0.0,0.055400000000000005,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4,4578168,207.62666,22050,1,0.2556,203.6506,0.711,0.947,0.923,0.726
spotify:track:7xYnUQigPoIDAMPVK79NEq,Run It!,Chris Brown,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867,4,5068560,229.86667,22050,1,0.13397,229.86667,0.405,1.0,0.77,0.645
spotify:track:1HkVSmzBbdZ5Bzdd00IZgh,Don't Forget About Us,Mariah Carey,0.6990000000000001,0.543,10,-6.859,0,0.0383,0.045700000000000005,0.0,0.1,0.431,143.635,1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/tracks/1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/audio-analysis/1HkVSmzBbdZ5Bzdd00IZgh,233867,4,5156760,233.86667,22050,1,2.97796,230.80635,0.239,0.996,0.475,0.349
spotify:track:2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,0.891,0.439,7,-7.994,0,0.428,0.0351,0.0,0.0932,0.622,77.499,2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,224253,4,4944786,224.25333,22050,1,0.3327,221.69252,0.467,1.0,0.024,0.145
spotify:track:0l7DPAKQVayEz9FXC9di2e,Grillz,Nelly Featuring Paul Wall| Ali & Gipp,0.863,0.515,4,-7.243,0,0.243,0.042300000000000004,0.0,0.301,0.844,82.985,0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160,4,5979078,271.16,22050,1,0.22649,268.5678,0.685,1.0,0.457,0.371
spotify:track:2RWxrpsFshOBFwRBRstUlQ,Check On It,Beyonce Featuring Slim Thug,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453,4,4640496,210.45332,22050,1,0.0698,207.64444,0.688,1.0,0.736,0.483
spotify:track:0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,0.675,0.47900000000000004,0,-9.87,0,0.027800000000000002,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,209493,4,4619322,209.49306,22050,1,0.24544,199.62195,0.394,1.0,0.408,0.582
spotify:track:6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,0.452,0.5740000000000001,6,-8.336,1,0.311,0.245,0.0,0.189,0.578,92.795,6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187,4,4568466,207.18668,22050,1,0.20313,207.18666,0.162,1.0,0.845,0.631
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,0.9510000000000001,0.6000000000000001,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4,4819542,218.57333,22050,1,0.4702,214.39565,0.908,1.0,0.215,0.295
spotify:track:0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640,4,5151762,233.64,22050,1,0.35469,221.82603,0.543,1.0,0.773,0.708
spotify:track:30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,0.677,0.671,7,-4.905,1,0.0361,0.004,5.0700000000000006e-05,0.41300000000000003,0.527,137.046,30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920,4,5268186,238.92,22050,1,0.15111,238.92,0.797,0.993,0.383,0.0
spotify:track:3kZoay4ANo86ehb6s4RwS9,Ridin',Chamillionaire Featuring Krayzie Bone,0.788,0.799,8,-4.68,0,0.0993,0.189,0.0,0.30000000000000004,0.835,143.051,3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,303053,4,6682326,303.05334,22050,1,0.0,297.39536,0.63,1.0,0.215,0.301
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,Shakira Featuring Wyclef Jean,0.778,0.8240000000000001,10,-5.892,0,0.0707,0.28400000000000003,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,4808958,218.09332,22050,1,0.20317,212.28844,0.49,1.0,0.582,0.674
spotify:track:2jv9Ppwz9u3lqWfXV0q2sW,Do I Make You Proud,Taylor Hicks,0.463,0.524,1,-8.207,1,0.0316,0.026000000000000002,0.0,0.10200000000000001,0.308,144.055,2jv9Ppwz9u3lqWfXV0q2sW,https://api.spotify.com/v1/tracks/2jv9Ppwz9u3lqWfXV0q2sW,https://api.spotify.com/v1/audio-analysis/2jv9Ppwz9u3lqWfXV0q2sW,248693,4,5483688,248.69333,22050,1,0.34839,239.29906,0.378,1.0,0.569,0.7
spotify:track:2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado Featuring Timbaland,0.808,0.97,10,-6.098,0,0.0504,0.057300000000000004,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4,5342568,242.29333,22050,1,0.0,237.46468,0.829,1.0,0.437,0.513
spotify:track:7jRoWfRlLnGYEIEn4t4kbq,London Bridge,Fergie,0.77,0.609,1,-5.894,1,0.34500000000000003,0.214,0.0,0.166,0.631,90.952,7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,241307,4,5320812,241.30667,22050,1,0.08685,241.30667,0.313,0.971,0.767,0.495
spotify:track:0O45fw2L5vsWpdsOdXwNAR,SexyBack,Justin Timberlake,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4,5352270,242.73334,22050,1,0.0,233.38376,0.688,1.0,0.376,0.428
spotify:track:2JpUkUR0OsOlUUfm6iS8ic,Money Maker,Ludacris Featuring Pharrell,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,230613,4,5085024,230.61333,22050,1,0.19265,227.1434,0.03,0.96,0.669,0.817
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,My Love,Justin Timberlake Featuring T.I.,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4,6089328,276.16,22050,1,0.0,273.18277,0.567,1.0,0.255,0.367
spotify:track:0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon Featuring Snoop Dogg,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.982,0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/tracks/0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/audio-analysis/0CXVjQI9wsqaGeIARkkpYc,247067,4,5447820,247.06667,22050,1,0.4239,231.64227,0.451,1.0,0.0,0.186
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyonce,0.447,0.6940000000000001,7,-4.6370000000000005,0,0.382,0.029300000000000003,5.459999999999999e-06,0.167,0.509,175.868,6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4,5024166,227.85333,22050,1,0.0,220.17741,0.016,1.0,0.208,0.59
spotify:track:2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,0.871,0.871,1,-6.328,1,0.139,0.046900000000000004,0.0011400000000000002,0.0543,0.811,116.946,2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t,223080,4,4918914,223.08,22050,1,0.10839,215.48698,0.795,1.0,0.456,0.512
