Song,Artist,Track ID,Artist ID,Album ID
I Love A Rainy Night,Eddie Rabbitt,0zvNHIL7ci0ZzIoWU6RO2u,0jgAONnsHxrwAlhkMUVS78,6DLnBf2xooYa5UniuggpnD
Keep On Loving You,REO Speedwagon,4rcHWl68ai6KvpXlc8vbnE,55vs7NT1KxcFjbMC4y202E,0X4ZNTZw7SYgrp5rlBQC3N
Rapture,Blondie,6F2vo4sxRNQ58VYe3pdiaL,4tpUmLEVLCGFr93o8hFFIB,25eZFwT2UvVK1kxC3wMoSW
Kiss On My List,Daryl Hall John Oates,7cDzJyC95jtGO9zAeZsWOg,77tT1kLj6mCWtFNqiOmP9H,4LniALl9S6YedTFdiZWOMS
Morning Train (Nine To Five),Sheena Easton,1qvDt6W8oaTO9Q4pFNMFEm,5dcOK4stT4JDkP6Dqhbz5s,7bNpYL4bvBMLRyafghBrCs
Bette Davis Eyes,Kim Carnes,0odIT9B9BvOCnXfS0e4lB5,5PN2aHIvLEM98XIorsPMhE,3iMwQk5yE0UDDKbLCdcxZA
Medley,Stars On 45,1gQPqkrPZ1RypZvSYEAygs,4r8b3Hr0AMhzhAg75le0Gx,7ETEBrmP4raFhNnyqeltsh
The One That You Love,Air Supply,3FDAd5vW4P7xe1GBNOLyfD,4xXCRXOfQKQ2gjWxNhNzYW,1aEMnQLoZHDjibEDcisTMJ
Jessie's Girl,Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,6IFXsrXBpwbIqtOUOiAa3p,4KKFWTePKtgb6mOwFDqxYa
Endless Love,Diana Ross & Lionel Richie,0rt0dZ11FVsvprbarag5tk,3gMaNLQm7D9MornNILzdSl,3oCmLDbxXc1SDZIkwGo0x5
Arthur's Theme (Best That You Can Do),Christopher Cross,5fnOrhQ4KgT5irGCjIccGH,695W5F2Ih8dYahLdjVOIoH,0QXYfxXpKeLlr3hueenIHB
Private Eyes,Daryl Hall John Oates,5HQ639Z3ms3hnZx0KfWnkp,77tT1kLj6mCWtFNqiOmP9H,7rfpaXxmQG7dnFycZjLae0
Physical,Olivia Newton-John,4gitetlGHZ9LfuJhwUhEhF,4BoRxUdrcgbbq1rxJvvhg9,6iEs6clt0QoAW4y0dzd3JH
I Can't Go For That (No Can Do),Daryl Hall John Oates,41dDygR3r7e926oGUXfrLt,77tT1kLj6mCWtFNqiOmP9H,7rfpaXxmQG7dnFycZjLae0
Centerfold,The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,69Mj3u4FTUrpyeGNSIaU6F,48joW5905AMbTFLvy8ZWch
I Love Rock 'N Roll,Joan Jett & The Blackhearts,2Cdvbe2G4hZsnhNMKyGrie,1Fmb52lZ6Jv7FMWXXTPO3K,555qwe1qUgLdee80TZ2CQt
Chariots Of Fire - Titles,Vangelis,3zmXCcrMKpGho2sTRZG1Ux,4P70aqttdpJ9vuYFDmf7f6,3KHLuUmpMLmkTXzGBYTcQR
Ebony And Ivory,Paul McCartney And Stevie Wonder,3fVSMbeq8tY3G85yxcJwRU,4STHEaNw4mPZ2tzheohgXB,5g5wxDWLoyR1wyPjGTiD7n
Don't You Want Me,The Human League,3L7RtEcu1Hw3OXrpnthngx,1aX2dmV8XoHYCOQRxjPESG,3ls7tE9D2SIvjTmRuEtsQY
Eye Of The Tiger,Survivor,2HHtWyy5CgaQbC7XSoOb0e,26bcq2nyj5GB7uRr558iQg,4PT9VulQaQP6XR1xBI2x1W
Abracadabra,The Steve Miller Band,2E2ZVy2fxslpAUgbb4zu84,6QtGlUje9TIkLrgPZrESuk,0afS7TjKOoq8LzTx9CgOnu
Hard To Say I'm Sorry,Chicago,07TnWCHrFkvF61GzJuLVt0,3iDD7bnsjL9J4fO298r0L0,4NmlDrnZOd3ejob9PoiOd9
Jack & Diane,John Cougar,43btz2xjMKpcmjkuRsvxyg,3lPQ2Fk5JOwGWAF3ORFCqH,4gouGcdQn9OvjX42xnWrF0
Who Can It Be Now?,Men At Work,5rfJ2Bq2PEL8yBjZLzouEu,0f3EsoviYnRKTkmayI3cux,4HDJMKkwAMVFewqfZcmf84
Up Where We Belong,Joe Cocker And Jennifer Warnes,4U6mBgGP8FXN6UH4T3AJhu,3pFCERyEiP5xeN2EsPXhjI,0OdFUi5lSenjXrgy4dVAP8
Truly,Lionel Richie,7AslBsiVLQAGrmFmi79ZeK,3gMaNLQm7D9MornNILzdSl,5R8J87WpdqO4t4pB4F4LNJ
Mickey,Toni Basil,5G9KcZaxfCysfv4EryCB9b,59hMeIYY3k3NoX54rrVGPv,0FCGD70m1TXNC9iXgKsTkp
Maneater,Daryl Hall John Oates,7j74lucZ59vqN67Ipe2ZcY,77tT1kLj6mCWtFNqiOmP9H,7ygXmT175bKbOpiPjNwXOB
Down Under,Men At Work,3ZZq9396zv8pcn5GYVhxUi,0f3EsoviYnRKTkmayI3cux,4HDJMKkwAMVFewqfZcmf84
Africa,Toto,2374M0fQpWi3dLnB54qaLX,0PFtn5NtBbbUNbU9EAmIWF,62U7xIHcID94o20Of5ea4D
Baby; Come To Me,Patti Austin A Duet With James Ingram,65bvH7egzl7h9f7uJmqGV4,0JxChc2w5fwTGbXKfc4cRd,6j8fP0fRB4TqeJiNJdSVlU
Billie Jean,Michael Jackson,7J1uxwnxfQLu4APicE5Rnj,3fMbdgg4jU18AjLCKBhRSm,2ANVost0y2y52ema1E9xAZ
Come On Eileen,Dexys Midnight Runners,3MrWxJaD2AT0W9DjWF64Vm,4QTVePrFu1xuGM9K0kNXkk,7nCWzcMZanUBPZgZaKpzM6
Beat It,Michael Jackson,3BovdzfaX4jb5KFQwoPfAw,3fMbdgg4jU18AjLCKBhRSm,2ANVost0y2y52ema1E9xAZ
Let's Dance,David Bowie,3ix6K4wZY29bCujrSznwFZ,0oSGxfWSnnOXhD2fKuz2Gy,4NwG11AsDJluT732lSjMrV
Flashdance...What A Feeling,Irene Cara,3cbV252akVZInSvJk7jAYX,3oZa8Xs6IjlIUGLAhVyK4G,0BK4XIgJ3AublHWN48vNzS
Every Breath You Take,The Police,1JSTJqkT5qHq8MDJnJbRE1,5NGO30tJxFlKixkPSgXcFE,5W9OT0a5iZlBr83a9WMKFY
Sweet Dreams (Are Made Of This),Eurythmics,1TfqLAPs4K3s2rJMoCokcS,0NKDgy9j66h3DLnN8qu1bB,5jNDWA19BJbE24x1UUJGRY
Maniac,Michael Sembello,0QKfiqpEU4h9ycPSzIFwYe,771qBvjnXOH9Azr6lKy6FB,3R6Z3Hp8EMdhgkA5t89NiL
Tell Her About It,Billy Joel,6kCJMxv445L2okuTiou1fR,6zFYqv1mOsgBRQbae3JJ9e,3R3x4zIabsvpD3yxqLaUpc
Total Eclipse Of The Heart,Bonnie Tyler,7wuJGgpTNzbUyn26IOY6rj,0SD4eZCN4Kr0wQk56hCdh2,0VJI3wpebzRyVHq0eZQidb
Islands In The Stream,Kenny Rogers Duet With Dolly Parton,6dnco8haegnJYtylV26cBq,32vWCbZh0xZ4o9gkz4PsEU,3b3xKNoWtZLWdxuaL0sKCs
All Night Long (All Night),Lionel Richie,4giIdAr7Plyu5LQzBOR4FP,3gMaNLQm7D9MornNILzdSl,3oCmLDbxXc1SDZIkwGo0x5
Say Say Say,Paul McCartney And Michael Jackson,1db0gbTSKdRQum8VlbNkiO,4STHEaNw4mPZ2tzheohgXB,6zlKkX99NhLW8IRy77bYmb
Owner Of A Lonely Heart,Yes,0GTK6TesV108Jj5D3MHsYb,7AC976RDJzL2asmZuz7qil,6nNlTIiFd3J06W0rJiiwlz
Karma Chameleon,Culture Club,2wSAWEYUHkt92X4SBAPqZE,6kz53iCdBSqhQCZ21CoLcc,51NPMfa9QfxsYtqzcB2VfY
Jump,Van Halen,7N3PAbqfTjSEU1edb2tY8j,2cnMpRsOVqtPMfq7YiFE6K,3REUXdj5OPKhuDTrTtCBU0
Footloose,Kenny Loggins,6W2VbtvMrDXm5vYeB7amkO,3Y3xIwWyq5wnNHPp5gPjOW,3uN87hwClF0hult2cxMbAW
Against All Odds (Take A Look At Me Now),Phil Collins,63CHa6rmamv9OsehkRD8oz,4lxfqrEsLX6N1N4OCSkILp,7yZHLfxqiGPbSQLrVJljah
Hello,Lionel Richie,0mHyWYXmmCB9iQyK18m3FQ,3gMaNLQm7D9MornNILzdSl,3alZBOvPaK3hgMEEymw4Yr
Let's Hear It For The Boy,Deniece Williams,4VyU9Tg4drTj2mOUZHSK2u,5jNGQ7VOU87x5402JjhTtd,5SQ28k8Esr8yY55ZKvgC5u
Time After Time,Cyndi Lauper,7o9uu2GDtVDr9nsR7ZRN73,2BTZIqw0ntH9MvilQ3ewNY,1FvdZ1oizXwF9bxogujoF0
The Reflex,Duran Duran,4sz1Ng2Cgidfqqiy0pNL6R,0lZoBs4Pzo7R89JM9lxwoT,0jBIq5EY9zRBZJuCE9iuM1
When Doves Cry,Prince,6sby78fghipoXHQLeeZFFH,5a2EaR3hamoenG9rDuVn8j,2umoqwMrmjBBPeaqgYu6J9
Ghostbusters,Ray Parker Jr.,3m0y8qLoznUYi73SUBP8GI,0NyzfcGDZZ6GM25EBG9BYK,0epcJ1L57tp3SF30aKyeWa
What's Love Got To Do With It,Tina Turner,3ErsOxqe2RmXkR65wkygDz,1zuJe6b1roixEKMOtyrEak,7gVHUNPQr0AE2A0Yf5MjqR
Missing You,John Waite,1Qrdlkgg9I4J7r3P4kZNwr,2TPyCsRoh2tjeZLTQ2ojlj,65Uo74eW8L3zXUxSOlSm6H
Let's Go Crazy,Prince And The Revolution,6FMIVQPZg9cmMY8hPxAacD,5a2EaR3hamoenG9rDuVn8j,2umoqwMrmjBBPeaqgYu6J9
I Just Called To Say I Love You,Stevie Wonder,6RNDeRnWsRMjPdNVgupZCs,7guDJrEfX3qb6FEbdPA5qi,04giHQ9zptJUHUvtIyxL9Z
Caribbean Queen (No More Love On The Run),Billy Ocean,4JEylZNW8SbO4zUyfVrpb7,5IDs1CK15HegSAhGEbSYXo,7n4OT3zEZaEiyKKd6mFAhi
Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c,5lpH0xAS4fVfLkACg9DAuM,02f3y3NTsddjdUMoNiBppI
Out Of Touch,Daryl Hall John Oates,7o67roCVsFiCt7Cf0ZLOJq,77tT1kLj6mCWtFNqiOmP9H,4tUyNf5dGXwY4TaMaxwhqF
Like A Virgin,Madonna,1ZPlNanZsJSPK5h9YZZFbZ,6tbjWDEIzxoDsBA1FuhfPW,2IU9ftOgyRL2caQGWK1jjX
I Want To Know What Love Is,Foreigner,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,4oQhDQDKMeI6IMlwpXt3j8
Careless Whisper,Wham! Featuring George Michael,5WDLRQ3VCdVrKw0njWe5E5,19ra5tSw0tWufvUp8GotLo,0IJcpy0eM4o63J43qij68g
Can't Fight This Feeling,REO Speedwagon,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,35KafpmKh0nDLzBLV75MpR
One More Night,Phil Collins,6fkvIT9KFKxO8poBeKfaEf,4lxfqrEsLX6N1N4OCSkILp,1rVhockt4RAiZFaK3M3zPB
We Are The World,USA For Africa,3Z2tPWiNiIpg8UMMoowHIk,7sF6m3PpW6G6m6J2gzzmzM,2O6gXGWFJcNrLYAqDINrDa
Crazy For You,Madonna,6G7PVlifniapyhDCmWS2VM,6tbjWDEIzxoDsBA1FuhfPW,5MzwGwnO9gkh0z6Nl4FF8h
Don't You (Forget About Me),Simple Minds,3fH4KjXFYMmljxrcGrbPj9,6hN9F0iuULZYWXppob22Aj,4YimfceN1R0nOS9CefIFhm
Everything She Wants,Wham!,5hXEcqQhEjfZdbIZLO8mf2,5lpH0xAS4fVfLkACg9DAuM,02f3y3NTsddjdUMoNiBppI
Everybody Wants To Rule The World,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,4bthk9UfsYUYdcFyqxmSUU,3myPwaMYjdwhtq0nFgeG6W
Heaven,Bryan Adams,7Ewz6bJ97vUqk5HdkvguFQ,3Z02hBLubJxuFJfhacLSDc,2o2G49EPi4lua5zgxUKhLL
Sussudio,Phil Collins,4qM461TqtpnP4GLRIXwEnW,4lxfqrEsLX6N1N4OCSkILp,1rVhockt4RAiZFaK3M3zPB
A View To A Kill,Duran Duran,6I4snLrVOrJsLdd43isc27,0lZoBs4Pzo7R89JM9lxwoT,4P6rgSkSEXFGrpTk9NZUAj
Everytime You Go Away,Paul Young,0IpfTMKENGLJcULkMnU8Rb,6rqU9HQ57NYGBnBzbrY3a4,1Mc07d9wxKEWY7hYBLAMII
Shout,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,4bthk9UfsYUYdcFyqxmSUU,7y7459SFZReE5Wec4hejv5
The Power Of Love,Huey Lewis & The News,2olVm1lHicpveMAo4AUDRB,7A9yZMTrFZcgEWAX2kBfK6,0u34k1ANjgZ47uQfG9yaLj
St. Elmo's Fire (Man In Motion),John Parr,1A2PWRltFrX8iB8IP3CUgo,3Z1tibPKhUYWCno0IYicCN,70P9doc1EAqyb36gRmaPcU
Money For Nothing,Dire Straits,4yqtwO7MQIIXqoiRBPHAgR,0WwSkZ7LtFUFjGjMZBMt6T,7jvcSnCnugLcisBCNBm60s
Oh Sheila,Ready For The World,5PM96PMKMfD1lLX2lryUsG,6h29EZDlc2NTvmCUe4yoXV,7J4vN1d089or6LJDdIQxdg
Take On Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,2jzc5TC5TVFLXQlBNiIUzE,1ER3B6zev5JEAaqhnyyfbf
Saving All My Love For You,Whitney Houston,1lx8ddGT5wCD6W2xmLeRKG,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes
Part-Time Lover,Stevie Wonder,0Dm43YLUlGdePpSbI1ct8h,7guDJrEfX3qb6FEbdPA5qi,1nLKZqTGA48v3I8dNFkvQt
Miami Vice Theme,Jan Hammer,1biP5gM7Le8S3E7GJEKgXC,50zRydJXfkLzGIOj9mITfy,4nVDdldmLtm2yLSymEtGaD
We Built This City,Starship,6OnfBiiSc9RGKiBKKtZXgQ,0kObWap02DEg9EAJ3PBxzf,0YCraVqAWvJHiBYP2AXgV6
Separate Lives,Phil Collins and Marilyn Martin,6DEFVerhYVJ6ZkPJiPl5Sm,4lxfqrEsLX6N1N4OCSkILp,7yZHLfxqiGPbSQLrVJljah
Broken Wings,Mr. Mister,78FHUZRbFDCG6VkRAQdFLm,7Bah8E0kCETqEpAHI6CPzQ,682sQ449vmcJXS2AGIMrsl
Say You; Say Me,Lionel Richie,17CPezzLWzvGfpZW6X8XT0,3gMaNLQm7D9MornNILzdSl,5IvqScO5vIXQ2zrxtpCVHf
That's What Friends Are For,Dionne & Friends Featuring Elton John| Gladys Knight And Stevie Wonder,1OzrlK57iLTIjmbZC1ppWM,2JSjCHK79gdaiPWdKiNUNp,7IigfsyypJlb6NW6f9vSt7
How Will I Know,Whitney Houston,5tdKaKLnC4SgtDZ6RlWeal,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes
Kyrie,Mr. Mister,5BXj1QDRU77J1ngVavG1tI,7Bah8E0kCETqEpAHI6CPzQ,0qCccU99b8JabM1xPpWJKh
Sara,Starship,0HzjKCZmFhwcO2vnnHpj9q,0kObWap02DEg9EAJ3PBxzf,0YCraVqAWvJHiBYP2AXgV6
These Dreams,Heart,22wWxHGHRH8gZXNDXRgSqY,34jw2BbxjoYalTp8cJFCPv,0zM8rTVzPoT7SD4ZMds430
Rock Me Amadeus,Falco,0DfG1ltJnZyq4Tx3ZLL7ZU,0hLd40hVpRDGENe4KGZLnW,4shdkbv0jIstZhSrpMR9wh
Kiss,Prince And The Revolution,62LJFaYihsdVrrkgUOJC05,5a2EaR3hamoenG9rDuVn8j,54DjkEN3wdCQgfCTZ9WjdB
Addicted To Love,Robert Palmer,5izGeTxueiFX1UPFGohY9w,530Sdm7eqqzWBdDmILMgnu,73bPiJRwVPkE8dpyCikfFd
West End Girls,Pet Shop Boys,2Di0qFNb7ATroCGB3q0Ka7,2ycnb8Er79LoH2AsR5ldjh,47fRf3JwriMUPPzFjdvNS6
Greatest Love Of All,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu,6XpaIBNiVzIetEPCWDvAFP,2MH37enG6IPvNK5QFLyKes
Live To Tell,Madonna,095MMFhB9qxPx2VsmvjnUs,6tbjWDEIzxoDsBA1FuhfPW,6fmnT17jc2Sc69q3nza1eD
On My Own,Patti LaBelle & Michael McDonald,5HrVgmO1govSOrPUehW1VV,0ty0xha1dbprYIUAQufkFn,5wESpjGUZ1QKY2DziNM5fN
There'll Be Sad Songs (To Make You Cry),Billy Ocean,1mP8BJQBRZWjSQLVmxQEyG,5IDs1CK15HegSAhGEbSYXo,7oUQQI3USlnBTUeN6KXXoo
Holding Back The Years,Simply Red,1yg7fwwYmx9DQ2TdXUmfpJ,1fa0cOhromAZdq2xRA4vv8,4pk3tltFMVlT06MLJfmWTT
Invisible Touch,Genesis,0xpBr84T3FTm9j4D1MdPtk,3CkvROUTQ6nRi9yQOcsB50,632b0oXuFpstA4DO2cUKdG
Sledgehammer,Peter Gabriel,4AUS8KNz7zX8XFu9L38GT0,7C4sUpWGlTy7IANjruj02I,1vJ8rCzq6BJtKGz9Yf6oT3
"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1eyq8cjUQ2daFthW2PC2GM,5xWPOujQqd4wXyB08slZ9Z,1O2sEdKLsSHROEyYgUQmnb
Papa Don't Preach,Madonna,6A8OnjnpShshNpcqWtZRjr,6tbjWDEIzxoDsBA1FuhfPW,6fmnT17jc2Sc69q3nza1eD
Higher Love,Steve Winwood,4ZExvJvQXPEeYzGU0N3THi,5gxynDEKwNDgxGJmJjZyte,1VV4tdUYIjRlhKxu1gMw4d
Venus,Bananarama,4XX1pFUkQOZTYp6Hb6a6Ae,3sc7iUG1Wwpwx7bHeZolgx,6CVuruIUWoYViZM97wgq9h
"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,15MJ5NThPjj6xhPcts8MiY,2aS6jYh7ysTL1ZUsHneNgM,6K8iDZW8jPaoiqSzFFebJA
Stuck With You,Huey Lewis & The News,2cFl7utlqyZjCXN1G5nRvA,7A9yZMTrFZcgEWAX2kBfK6,5L0vaNLbzgP8RIJqs1zamE
When I Think Of You,Janet Jackson,3mJ6pNcFM2CkykCYSREdKT,4qwGe91Bz9K2T8jXTZ815W,7GWkceE5McMVfffd1RGL6Y
True Colors,Cyndi Lauper,2A6yzRGMgSQCUapR2ptm6A,2BTZIqw0ntH9MvilQ3ewNY,31TRqoVBTQi0lzlPLtvINn
Amanda,Boston,4gpext9x0CbdD9NWaa4nDj,29kkCKKGXheHuoO829FxWK,3ZjhhUHc4jFc6ZOTchjXsv
Human,The Human League,1JQnfjrA01XFf6MVNMkQu2,1aX2dmV8XoHYCOQRxjPESG,6eDULzAgKI7kIWRSY9R6zy
You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,58lV9VcRSjABbAbfWS6skp,0kBfgEilUFCMIQY5IOjG4t
The Next Time I Fall,Peter Cetera With Amy Grant,7zSDDsIlks515d0tZGM64x,5xWPOujQqd4wXyB08slZ9Z,1O2sEdKLsSHROEyYgUQmnb
The Way It Is,Bruce Hornsby & The Range,6V50MyHPGhEmwYu0Wdyf0t,7CwJ4VEWs7HV7MWQt9cgyk,243jhZJtyIZtEkrD6vhRLn
Walk Like An Egyptian,The Bangles,1Jwc3ODLQxtbnS8M9TflSP,51l0uqRxGaczYr4271pVIC,4yaX6Gmlvo42PnGgBdhzGf
Shake You Down,Gregory Abbott,7wQ9alB79WZb0F5gFLbxSh,6zdcmro5vDQSUjeioajL2r,0MYHBkw7zPuoZBF0irBFm3
At This Moment,Billy Vera & The Beaters,2ys7ertrMVHK0z1oTj1Ujv,1QQBo7mfkehMjDfz1tj5Pq,1vqufJEqbXT4kRJqskVLJr
Open Your Heart,Madonna,3kme5Qos8h04yrKxsgur79,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0
Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,58lV9VcRSjABbAbfWS6skp,0kBfgEilUFCMIQY5IOjG4t
Jacob's Ladder,Huey Lewis & The News,0huRoriGPIi0vSHFV2f3C9,7A9yZMTrFZcgEWAX2kBfK6,5L0vaNLbzgP8RIJqs1zamE
Lean On Me,Club Nouveau,28sxgM4sBLWbHq9KbOLuE8,4kEAjV4pCBOkoowYYQydvO,46HDoGMBv2DLcBMch8gG0h
Nothing's Gonna Stop Us Now,Starship,3X7uFMzJrEE0sxn62qd8Ch,0kObWap02DEg9EAJ3PBxzf,3nCQjsOzTmnWM6gnjIaT8J
I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,2gJDyiRxxIglLXp545SPVL,7nwUJBm0HE4ZxD3f5cy5ok,0RemO3TlI1NdaeWqdE4E9H
(I Just) Died In Your Arms,Cutting Crew,4ByEFOBuLXpCqvO1kw8Wdm,3cniTumSiUysiPWXapGx1i,3wCe8HjHk6QNGcf5D3jgW1
With Or Without You,U2,6ADSaE87h8Y3lccZlBJdXH,51Blml2LZPmy7TTiAg47vQ,5y6wlw1LnqFnQFruMeiwGU
You Keep Me Hangin' On,Kim Wilde,1wEeNtO7z41aUqC80shxqK,73a6pNH4YtLNgDbPQwXveo,7g47QK9nosKX9B2zdd8yTs
Always,Atlantic Starr,5ecomU85GzPgOJZ315oZ88,2YdVmtVBpIrv0N6WiBzSqm,1ciLacI1DyPsAWFW4fCE15
Head To Toe,Lisa Lisa And Cult Jam,5VzqFMyPERPObMOzZdELuK,1vgjN6nIPNKiiQGE9PtzTT,4wUtE8wSuDEyEHx5Pc6Rge
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t
Alone,Heart,54b8qPFqYqIndfdxiLApea,34jw2BbxjoYalTp8cJFCPv,56dfEbntfVTMCxjrjggL1e
"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,303oOLP2Jf6M4rke52qItM,485uL27bPomh29R4JmQehQ,2gEoFIQznSHRBHApWGbX3j
I Still Haven't Found What I'm Looking For,U2,6wpGqhRvJGNNXwWlPmkMyO,51Blml2LZPmy7TTiAg47vQ,5y6wlw1LnqFnQFruMeiwGU
Who's That Girl,Madonna,3G0NNqwQ1sqRpySr6soHlH,6tbjWDEIzxoDsBA1FuhfPW,21vHnROXDZY51gJxsjTLXZ
La Bamba,Los Lobos,0uMMLry3hzWGn3q3loqMkm,6OWapcJm9xd55ci9CYbAuT,0FPwLfwQWd91kV5rZTzMlZ
I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,2fytePz8UsbUr8n33QBEcm,3fMbdgg4jU18AjLCKBhRSm,24TAupSNVWSAHL0R7n71vm
Didn't We Almost Have It All,Whitney Houston,19wadMw1A8XejDV4p5wMt1,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t
Here I Go Again,Whitesnake,1qOU8KzFifXE9YrgjVwYvc,3UbyYnvNIT5DFXU4WgiGpP,5drgoLSnXSDIhNK4ms3P7I
Lost In Emotion,Lisa Lisa And Cult Jam,3zsyZzMZiKlFiiW1VnerX9,1vgjN6nIPNKiiQGE9PtzTT,4wUtE8wSuDEyEHx5Pc6Rge
Bad,Michael Jackson,5lWFrW5T3JtxVCLDb7etPu,3fMbdgg4jU18AjLCKBhRSm,24TAupSNVWSAHL0R7n71vm
I Think We're Alone Now,Tiffany,4uvjOKsp7mSjrDhWdkLPBY,4C3uGP8vRDzxrhJxZiOjTe,0ORrRtBqjERyBBZWSsSw9C
Mony Mony,Billy Idol,2LbkpJUH052AvFcNIgjHTO,7lzordPuZEXxwt9aoVZYmG,0XGgMqKNcQgd0i9YHFiPei
(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,6W7ztLBiRzBN46ZaPAcQ0F,1XE70WwxhnrXNAJYQQ9ygx,0mtLFaQ3hL371jsNraRo9g
Heaven Is A Place On Earth,Belinda Carlisle,3EvpaRZkKWxsgDIO2zMH7g,7xkAwz0bQTGDSbkofyQt3U,34SBayfOPJb9ztyCTvS3no
Faith,George Michael,0HEmnAUT8PHznIAAmVXqFJ,19ra5tSw0tWufvUp8GotLo,34K1Kvskt9arWy8E1Gz3Lw
So Emotional,Whitney Houston,4l2Edgdj4vla02GCh7YyAv,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t
Got My Mind Set On You,George Harrison,4wswaG5vmNINMZcVBsAyBP,7FIoB5PHdrMZVC3q2HE5MS,7MD06W6wJm7J6jqkBszV22
The Way You Make Me Feel,Michael Jackson,76HKOVWqsEg26SECtmw7Rz,3fMbdgg4jU18AjLCKBhRSm,3Us57CjssWnHjTUIXBuIeH
Need You Tonight,INXS,5eU8qMd0TpaLqTGDZJaLDs,1eClJfHLoDI4rZe5HxzBFv,7cuwWzS0oiApEt2fpKafkX
Could've Been,Tiffany,1xvGuRbLxTkpb5UdUG7HME,4C3uGP8vRDzxrhJxZiOjTe,0ORrRtBqjERyBBZWSsSw9C
Seasons Change,Expose,4b2qn7YRQkVAsbC8pWa7yn,5nPz5R1FDPTMI3Dw4JnTGb,2OWjaLUFuZ6sMzKmV9si4W
Father Figure,George Michael,0L0T4tMAaGqLgIVj1MOj9t,19ra5tSw0tWufvUp8GotLo,34K1Kvskt9arWy8E1Gz3Lw
Never Gonna Give You Up,Rick Astley,4PTG3Z6ehGkBFwjybzWkR8,0gxyHStUsqpMadRV0Di1Qt,6eUW0wxWtzkFdaEFsTJto6
Man In The Mirror,Michael Jackson,1kiNatIrwDusOZfR29W0LJ,3fMbdgg4jU18AjLCKBhRSm,24TAupSNVWSAHL0R7n71vm
Get Outta My Dreams; Get Into My Car,Billy Ocean,2D4D3hiOf5U0W6SvJoCQph,5IDs1CK15HegSAhGEbSYXo,7n4OT3zEZaEiyKKd6mFAhi
Where Do Broken Hearts Go,Whitney Houston,7tLtIZclwLWk54PFAyDv5T,6XpaIBNiVzIetEPCWDvAFP,5Vdzprr5cOqXQo44eHeV7t
Wishing Well,Terence Trent D'Arby,2bvzxeD1hPWEYotw40Euq9,6RGxLsQUoGk5PLyMVwb3yE,0nw38yniBfbluS93FdYcbE
Anything For You,Gloria Estefan & Miami Sound Machine,3EIodfe9XNJJCq9dIYg3ng,18xgcedCGxFbqLbIQn5R8F,1QFhYMcCFGK1pVVwStxf4x
One More Try,George Michael,5932kbyNt445gDTT2chRUS,19ra5tSw0tWufvUp8GotLo,34K1Kvskt9arWy8E1Gz3Lw
Together Forever,Rick Astley,00isIFJWVpXIQ8HkGICSQp,0gxyHStUsqpMadRV0Di1Qt,6eUW0wxWtzkFdaEFsTJto6
Foolish Beat,Debbie Gibson,0KhiesN7gLBPEQhKsBmrI1,18jZvCsW1PJ4FDQ5gEXuKp,2I2QfpWLoBCOSG8Qa7xD8b
Dirty Diana,Michael Jackson,6JZYMxvcoeLD4IifJPvDux,3fMbdgg4jU18AjLCKBhRSm,1jcYwZsN7JEve9xsq9BuUX
The Flame,Cheap Trick,528CAH5pTLq86oZ52fHifA,1LB8qB5BPb3MHQrfkvifXU,1aYjx4tcmci0lYwT5sKgvM
Hold On To The Nights,Richard Marx,3F2YXxSOC9dPmxXdrh6mYl,0grdhNhiRLFBaFVyybqsj6,3C2cO3wo4f2bLzOpFypgmZ
Roll With It,Steve Winwood,2QlPByrmEO9XciNBXCrawR,5gxynDEKwNDgxGJmJjZyte,6EGZHq3euiuESgxmzhIfSN
